PROJETO_FATO;Carteira;COORD;% CAVAS;% POSTES;AR;AS BUILT;AVANÇO;AVNR;BOOK;CAVD;CAVR;CLIENT.;CLIET.;CLIET. PREV;CLIET. REAL;CONCRETO;COORDENADAS;CRITERIO;DATA DESL;DESLIG;DEVOLUÇAO;DIAS;DIAS.1;DIAS.2;DT DESL;DT. SEPARAÇÃO;ENCARREGADO;ENERGIZAÇÃO;EQPP;EQPR;FAIXA;FIM;INICIO;LAT;LATITUDE;LINK PROJETO;LONG;LONGITUDE;LV;MUNICIPIO;NOTA;Nº PES;OBRAS SIMPLIFICADAS;OBS;OBS CAVA;PERFIL;PES DESLIG;PES S/I;PG'S;PLANO;PROJETO;PRÉ FECHAMENTO;PST EXEC;PSTP;PV. FIM;PV. INICIO;PV. INÍCIO;RDEP;RDER;REFERÊNCIA;RESERVA;RESUMO;RESUMO LV;SACADO;STATUS;SUPERVISOR;TÍTULO;V. PRJ 25%;V. PROJETO;V. REAL;VISITA PRÉVIA
1178662;01/12/2025;SENHOR DO BONFIM;;171,4285714%;;FALSE;100%;;;;7;;0;;;12;-10,3878015, -39,8191379;QLP;;;FALSE;;;;20/dez;10/12/2025;ISRAEL;26/12/2025;;;;;;;;https://drive.google.com/file/d/1abk4hCSXH3MqnXXXf3vA980Gdhsu_bn0/view?usp=drive_link;;;;CAMPO FORMOSO;;LV-151032                161766 EN;;ENERGIZADA;;;149649;;E875118 – E875124;PLANO 7;;TRUE;;7;31/12/2025;;15/12/2025;;;D773999;;LV + ENERGZ;N1-3;;Energizada;JOAO;ER-CIND-LOT-ALTO DA BOA VISTA-MORRINHOS;;R$ 56.692,27;;
1158358;01/12/2025;SENHOR DO BONFIM;;18,18181818%;;FALSE;100%;;;;11;;1;;;2;-10,3443348, -39,9255146;PRIORIDADE PLANO ANEEL;;;FALSE;;;;17/dez;10/12/2025;ISRAEL;27/12/2025;;;;;;;;https://drive.google.com/file/d/1hJojN2QLOICfCdS2RmnkMyn2l5nGsEVJ/view?usp=drive_link;;;;CAMPO FORMOSO;;LV-159435               161700 EN;;ENERGIZADA;;;149510;;E875195 – E875205;PLANO 7;;TRUE;4;11;31/12/2025;;15/12/2025;;;D316873;;LV + ENERGZ;N1-3;;Energizada;JOAO;RR-CIND-FAZ-BAIXA DA MINA-RURAL;;R$ 98.184,79;;
1156142;01/12/2025;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;2;;1;;;2;-10,687, -39,3047;QLP;;;FALSE;;;;27/dez;15/12/2025;ANAILTON;27/12/2025;;;;;;;;https://drive.google.com/file/d/1IeCsCvOsetpDuaAB73Zx0KSSS2LD8G6W/view?usp=drive_link;;;Pendente;CANSANÇÃO;;LV-161768;;ENERGIZADA;;;157234 ;;E903493 – E903494;PLANO 7;;TRUE;;2;20/12/2025;;15/12/2025;;;B929905;;DESL + LV;;;Energizada;GABRIEL;ER-CIND-POV-CARIACA-RURAL;;R$ 33.623,01;;
1144703;01/12/2025;SENHOR DO BONFIM;;166,6666667%;;FALSE;100%;;;;3;;1;;;5;-10,8191377, -39,4311659;GOVERNO;;;FALSE;;;;27/12;15/12/2025;ANAILTON;27/12/2025;;;;;;;;https://drive.google.com/file/d/18GYc4_bhHGiIcQS-E703LO89ZLUoyP7s/view?usp=drive_link;;;Pendente;ITIÚBA;;LV-161752;;ENERGIZADA;;;158536;;E875438-E875442;PLANO 7;;TRUE;;3;30/12/2025;;22/12/2025;;;Q095747;;DESL + LV;N1 C/ TRF;;Energizada;GABRIEL;ER-SEIN-POV-SITIO DOS PIAUS-RURAL;;R$ 56.661,91;;
1154641;01/12/2025;SENHOR DO BONFIM;;0%;;FALSE;100%;;;;1;;1;;;0;-10,4458212, -39,9699907;QLP;;;FALSE;;;;;09/12/2025;GESONI;29/12/2025;;;;;;;;https://drive.google.com/file/d/1RznpTGBFaww4wXvhm7pVyou55adghPxb/view?usp=drive_link;;;;FILADÉLFIA;;LV-151326                    161689 EN;;ENERGIZADA;;;149473;;E903449 – E903449;PLANO 7;;TRUE;;1;20/12/2025;;15/12/2025;;;Q050926;;LV + ENERGZ;N1 C/ TRF;;Energizada;JOAO;ER-CIND-POV-CABECA DA VACA 110-RURAL;;R$ 18.467,16;;
1218599;01/12/2025;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;10;;0;;;10;-10,7408517, -40,1242072;QLP;;;FALSE;;;;;15/12/2025;OSMAR;;;;;;;;;https://drive.google.com/file/d/1FBZ8mw8c7iDhTCvgp8LBeXd8FO9byPXz/view?usp=drive_link;;;Pendente;MONTE SANTO;;154524 EN LV-161772;;FALTA TRAFO 210497 2-10 E ALÇA DE CABO 4;;;;;E875174 – E875183;PLANO 7;;TRUE;;10;30/12/2025;;22/12/2025;;;D772198;;LV + ENERGZ;N3/N4;;NÃO DEFINIDO;GABRIEL;ER-CIND-ET-PEDRA BRANCA-RURAL;;R$ 85.822,51;;
1157179;01/12/2025;SENHOR DO BONFIM;;8,823529412%;;FALSE;60%;;;;;;0;;;3;-10,4529673, -40,5616592;QLP;;;FALSE;;;;;15/12/2025;REGINALDO;;;;;;;;;;;;;SENHOR DO BONFIM;;LV-162002,162010,162014,162023,162029;;JA IMPLANTADO TRECHO LIVRE;;;;;E875233 – E875295;PLANO 7;;;22;34;31/01/2026;;17/12/0205;;;D129136;;DESL + LV;;;Em execução;JOAO;IT GRUA AG CANDIDO FONSECA RURAL;;R$ 1.706.478,98;;
1148575;01/12/2025;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;;;1;;;5;-10,413798, -39,2763061;QLP;;;FALSE;;;;;09/12/2025;EDVALDO;30/12/2025;;;;;;;;https://drive.google.com/file/d/1TBdjFfLbOmaSKHjdqUkyY1eVpR5to9SZ/view?usp=drive_link;;;;CAMPO FORMOSO;;159081 BT;;ENERGIZADA;;;;;E875448-E875452;PLANO 7;;TRUE;;5;20/12/2025;;15/12/2025;;;D010382;;BT;;;Energizada;JOAO;ER-CIND-POV-TIQUARA-RURAL;;R$ 30.617,44;;
1145072;01/12/2025;SENHOR DO BONFIM;;21,05263158%;;FALSE;100%;;;;;;1;;;4;-10,2315923, -39,3376556;PRIORIDADE PLANO ANEEL;;;FALSE;;;;12/dez;18/12/2025;WAGNER;;;;;;;;;https://drive.google.com/file/d/1v0rY_6dPG0KH_kxLjPJc78_tIXMNVB2L/view?usp=drive_link;;;Pendente;JAGUARARI;;LV-151307                   157669 EN;;FALTA ALÇA DE CABO 4 E LAÇO DE 25;;;149376;;E875155 – E875163;PLANO 7;;TRUE;;19;31/12/2025;;08/12/2025;;;D261007;;LV + ENERGZ;N3/N4;;NÃO DEFINIDO;JOAO;ER-CIND-FAZ-CARPINTARIA-NUCLEO PILAR;;R$ 74.659,68;;
1212962;01/12/2025;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;2;;1;;;2;-10,08367, -40,79028;PRIORIDADE PLANO ANEEL;;;FALSE;;;;;10/12/2025;ISRAEL;30/12/2025;;;;;;;;https://drive.google.com/file/d/1rqy7eaE8zQOW-9VDxF5vU47QM4pqhmOO/view?usp=drive_link;;;Pendente;CAMPO FORMOSO;;LV-151022             155607 EN;;ENERGIZADA;;;;;E903483 – E903484;PLANO 14;;TRUE;;2;13/12/2025;;01/12/2025;;;E427156;;LV + ENERGZ;N1 C/ TRF;;Energizada;JOAO;ER-CIND-POV-BEBEDOURO-BEBEDOURO;;R$ 22.173,58;;
1233123;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;1;1;;;;1;-10,6080699, -39,9078473;QLP;;;TRUE;;;;;05/01/2026;ANAILTON;12/01/2026;;;;;;;;https://drive.google.com/file/d/1bmXhXwpKeaRQEVgmgvoH_vT_xmhiG-_a/view;;;;ITIÚBA;;1404 BT;;ENERGIZADA;;;;;E936998;PLANO 7;;TRUE;;1;10/01/2026;;05/01/2026;;;D106490;;BT;;TRUE;Energizada;;ER-CIND-FAZ-POCO DANTAS-RURAL;;R$ 6.062,19;;
1224382;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;;0;;;;1;-10,3440237, -39,8314899;REPUTACIONAL;;;FALSE;;;;;06/01/2026;;;;;;;;;;https://drive.google.com/file/d/1jxOGm6zBipEwb7xClJFj6lI0mjbttWiF/view;;;;ANDORINHAS;;;;;;;;;E936999;PLANO 8;;TRUE;0;1;24/01/2026;;19/01/2026;;;Q093313;;DESL;;FALSE;Paralisada;;RC-CIND-RUA-FORTALEZA-CENTRO;;R$ 19.178,33;;
0603860;01/01/2026;SENHOR DO BONFIM;;105%;;FALSE;80%;;;;38;5;;;;40;-10,2372809, -39,7605516;AIC AUDITORIA;;;FALSE;;;;;13/01/2026;ALDAIR;;;;;;;;;https://drive.google.com/file/d/17avaG8zEW6an6JTBzSPHMhWlnw158saO/view;;;;ANDORINHAS;;2891 EN       2892 BT;;FALTA TRAFO 4 2-10 211304, FALTA ELO 0,5H 536778;;;;;E936484 – E936520;PLANO 14;;TRUE;41;38;31/01/2026;;05/01/2026;;;D040108;;LV + ENERGZ + BT;;TRUE;Em escavação;;MP-CCOL-POV. MANDI COMPL-RURAL;;R$ 145.038,21;;
1067126;01/01/2026;SENHOR DO BONFIM;;67%;;FALSE;100%;;;;21;;;;;18;-10,5021538, -39,4067176;;;;FALSE;;;;13, 14, 16, 20, 21;06/01/2026;ALDAIR;;;;;;;;;https://drive.google.com/file/d/1zL042QxT5snV06b_oVubU9G6zFUdXZ4G/view;;;;ANDORINHAS;;;;FALTA 3426030 ESPAÇADOR, ALÇA 70 1000 3430538 ;;;165844, 165846, 165851;;E936243 – E936269;;;TRUE;;27;31/01/2026;;05/01/2026;;;Q109712;;DESL + LV;;TRUE;Em escavação;;IS-COEL-PR -COMERCIO-ANDORINHA;;;;
1222322;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;2;1;;;;2;-10,2959073, -40,7210239;GOVERNO;;;FALSE;;;;28/01/2026;12/12/2025;ALDAIR;;;;;;;;;https://drive.google.com/file/d/1d4XLET9qUCGH5O3CHAL69rbSlbrpuMfx/view?usp=drive_link;;;;ANDORINHAS;;;;FALTA CABO 2230084 3X70.;;;4730;;E903477 – E903478;PLANO 7;;TRUE;;2;20/12/2025;;15/12/2025;;;D574414;;DESL;;TRUE;Em escavação;;AC-PREF-POV-RIACHO SECO-RURAL;;R$ 44.108,41;;
1151586;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;1;0;;;;1;-10,3191272, -39,1863356;RECLAMAÇÃO;;;FALSE;;;;27/01/2026;12/12/2025;ALDAIR;;;;;;;;;https://drive.google.com/file/d/1aF3wfEiV0Ka5ZLxYr_1gcyANVlnV3Y_9/view?usp=drive_link;;;Pendente;ANDORINHAS;;LV-150784;;FALTA CABO 2230078 3X120.;;;4626;;E903442 – E903442;PLANO 7;;TRUE;;1;20/12/2025;;15/12/2025;;;D130180;;DESL + LV;;TRUE;Em escavação;;AC-CIND-LOT-VILA PEIXE-VILA PEIXE;;R$ 26.251,94;;
1216143;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;1;;;;0;-10,3447027, -39,833628;GOVERNO;;;TRUE;;;;29/01/2026;04/12/2025;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1upyEJCYV6Plq7-XjoRF1LeshqK8AxNgP/view?usp=drive_link;;;;MONTE SANTO;;;;ENERGIZADA;;;4731;;0;PLANO 7;;TRUE;;0;06/12/2025;;01/12/2025;;;Q097286;;DESL;;TRUE;Energizada;;ER-CIND-POV-MANDASSAIA-RURAL;;R$ 21.535,59;;
1225627;01/01/2026;SENHOR DO BONFIM;;67%;;TRUE;100%;;;;;7;;;;2;-10,9859438, -39,6234911;QLP;;;TRUE;;;;;05/01/2026;ANAILTON;;;;;;;;;https://drive.google.com/file/d/132SlHWdL59C189dcG451h3O_OmtbERn3/view;;;;QUEIMADAS;;LV-1165        1421 EN;;ENERGIZADA;;;;;E937008 – E937010;PLANO 7;;TRUE;;3;31/01/2026;;12/01/2026;;;D054475;;LV + ENERGZ;;TRUE;Energizada;;UB-CIND-LOT-NOVA QUEIMADAS-NOVA QUEIMADA;;R$ 31.120,68;;
0979517;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;2;;;;12;;REPUTACIONAL;;;TRUE;;;;;12/01/2026;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1q0U-Wvi_NAcU8NjvmaQWyFY5ZbNP9Ji5/view;;;;QUEIMADAS;;;;ENERGIZADA;;;;;E875544 – E875555;PLANO 14;;TRUE;;12;17/01/2026;;12/01/2026;;;DEPENDE DE 9101195078.;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-FAZ-RAIO DO SOL-RURAL;;R$ 31.510,73;;
1222441;01/01/2026;SENHOR DO BONFIM;;0%;;TRUE;100%;;;;;1;;;;0;-10,4984799, -40,3154779;AGIL;;;TRUE;;;;;20/01/2026;GESONI;;;;;;;;;;;;;CAMPO FORMOSO;;5263 BT;;ENERGIZADA;;;;;;PLANO 7;;TRUE;;2;23/01/2026;;21/01/2026;;;Q059443;;BT;;;Energizada;;UB-CIND-RUA-DO CUPIM-CENTRO;;R$ 13.025,83;;
1231947;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;1;10;;;;1;-10,6661634, -40,2718228;QLP;;;TRUE;;;;;08/01/2026;GESONI;;;;;;;;;https://drive.google.com/file/d/1Vj_9eh1Ib1g8cQPgpVpHAeM48t66wywJ/view;;;;FILADÉLFIA;;2789 EN;;ENERGIZADA;;;;;E860922;PLANO 7;;TRUE;;1;16/01/2026;;05/01/2026;;;B704313;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-FAZ-CACHOEIRA-RURAL;;R$ 17.998,34;;
1224954;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;14;3;;;;14;-11,082274, -40,0809083;QLP;;;TRUE;;;;;13/01/2026;GESONI;;;;;;;;;https://drive.google.com/file/d/1iGKuvQJI0v5aGVw9w8dNcLY0_p3aces3/view;;;;PONTO NOVO;;2845 EN LV-5470;;ENERGIZADA;;;;;E875584 – E875597;PLANO 7;;TRUE;;14;22/01/2026;;08/01/2026;;;B638516;;LV + ENERGZ;;TRUE;Energizada;;RR-CIND-POV-BARRACAS-RURAL BARRACAS;;R$ 103.743,31;;
1220601;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;1;;;;3;-10.4276765, -40.1327385;AGIL;;;TRUE;;;;;20/01/2026;GESONI;;;;;;;;;;;;;SENHOR DO BONFIM;;5231 BT;;ENERGIZADA;;;;;;PLANO 7;;TRUE;;3;31/01/2026;;28/01/2026;;;E051804;;BT;;;Energizada;;ER-CIND-FAZ-BARAUNA-BARAUNA;;R$ 15.620,82;;
1078475;01/01/2026;SENHOR DO BONFIM;;86%;;TRUE;100%;;;;29;2;;;;25;-10,6472111, -40,5265507;REPUTACIONAL;;;TRUE;;;;29/01/2026;13/01/2026;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1FnKZkQoZhjLq3VAxb2vEm97AOvqQVLSM/view;;;;ANTÔNIO GONÇALVES;;LV-5608;;ENERGIZADA;;;7237;;E936325 – E936352;PLANO 14;;TRUE;;29;31/12/2025;;14/12/2025;;;D047406;;LV + ENERGZ + BT;;TRUE;Energizada;;MP-CCOL-FAZ.MARRECO BREJÃO D.GROTA-RURAL;;R$ 342.077,94;;
1212007;01/01/2026;SENHOR DO BONFIM;;90%;;TRUE;100%;;;;19;1;;;;18;-10,4419294, -40,6783527;REPUTACIONAL;;;TRUE;;;;;06/01/2026;ISRAEL;12/01/2026;;;;;;;;https://drive.google.com/file/d/16FQnHfTq9mIvfo2a2mpzK2RJTdt2s8CG/view;;;;CAMPO FORMOSO;;1514 EN;;ENERGIZADA;;;;;E875613 – E875632;PLANO 7;;TRUE;;20;24/01/2026;;05/01/2026;;;Q064009;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-FAZ-TEREZA-RURAL;;R$ 171.422,01;;
0983966;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;50%;;;;;8;;;;0;-10,143847, -40,5343069;QLP;;;FALSE;;;;;;;;;;;;;;;https://drive.google.com/file/d/11KlXf3ohk262ltz0mSsMGoXngFhBwc47/view;;;;CAMPO FORMOSO;;;;;;;;;E936817 – E936895;PLANO 14;;TRUE;;87;;;;;;B139343;;LV + ENERGZ;;;Paralisada;;ER-CCOL-POV ARARAS-RURAL;;R$ 405.345,63;;
1203968;01/01/2026;SENHOR DO BONFIM;;130%;;FALSE;100%;;;;43;7;;;;90;-10,1347086, -40,4111479;QLP;;;FALSE;;;;;19/12/2025;JAIRO;;;;;;;;;https://drive.google.com/file/d/1KSc6z13NMyr7n5wp1d1gb9M5gAB4qBLi/view?usp=drive_link;;;;CAMPO FORMOSO;;LV-6061                 24167 EN;;;;;;;E936669 – E936737;PLANO 14;;TRUE;;69;31/01/2026;;19/01/2026;;;Q062498;;LV + ENERGZ;;TRUE;Em escavação;;RR-CIND-FAZ-JOAO GOMES-RURAL;;R$ 629.909,33;;
1242603;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;100%;;;;14;1;;;;14;-10,6510182, -39,8157491;REPUTACIONAL;;;FALSE;;;;;12/01/2026;ANAILTON;;;;;;;;;https://drive.google.com/file/d/1k-8OJ2oSQ7CGQLWvAN5QdgOl8p4gJWlp/view;;;;ITIÚBA;;1451 EN LV-5569;;FALTA TRAFO 2-10 211304, FALTA ELO 0,5H 536778, CABO POT 35 2223464;;;;;E875556 – E875569;PLANO 14;;TRUE;14;14;17/01/2026;;05/01/2026;;;Q093542;;LV + ENERGZ;;TRUE;Em escavação;;ER-CIND-POV-MATINHA-RURAL;;R$ 70.498,88;;
1213374;01/01/2026;SENHOR DO BONFIM;;93%;;FALSE;80%;;;;61;0;;;;57;-10,6682725, -40,3236711;GOVERNO;;;FALSE;;;;30/01/2026 E 31/01/2026;16/01/2026;REGINALDO;;;;;;;;;https://drive.google.com/file/d/1Utd2yOlswUx804w_pQErmAIBoci3PLBW/view;;;;PINDOBAÇU;;LV-6019 LV-6026;;FALTA CABO 2426 3X35 2230076;;;7251 (ANEXAR ACORDO);;E936609 – E936668;PLANO 7;;TRUE;62;61;15/02/2026;;20/01/2026;;;Q037089;;LV + BT + ENERGZ;;TRUE;Em escavação;;RI-SEIN-RUA-PINDOBACU-CENTRO;;R$ 448.030,10;;
1180267;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;11;1;;;;11;-10,7520101, -39,4984245;INSTITUCIONAL;;;TRUE;;;;;10/12/2025;ISRAEL;;;;;;;;;https://drive.google.com/file/d/11VNesRoWB3HZaad5JUyrA0_Vx88k-OD2/view?usp=drive_link;;;Pendente;CAMPO FORMOSO;;LV-151213            155594 EN;;ENERGIZADA;;;;;E875184 – E875194;PLANO 7;;TRUE;;11;13/12/2025;;01/12/2025;;;D068248;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-POV-SUMIDOURO-RURAL;;R$ 130.483,38;;
1229609;01/01/2026;SENHOR DO BONFIM;;150%;;TRUE;100%;;;;2;3;;;;3;-10,4572679, -40,5517428;QLP;;;TRUE;;;;;06/01/2026;ISRAEL;;;;;;;;;https://drive.google.com/file/d/1p3jxIQyqNMlgqMtbPGmxGkteOB92z_HD/view;;;;CAMPO FORMOSO;;LV-1182         1496 EN;;ENERGIZADA;;;;;E937002 – E937003;PLANO 7;;TRUE;;2;16/01/2026;;05/01/2026;;;D023868;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-POV-TIQUARA X-RURAL-TIQUARA;;R$ 29.850,03;;
1188776;01/01/2026;SENHOR DO BONFIM;;113%;;TRUE;100%;;;;23;2;;;;26;-10,2491339, -40,1542061;GOVERNO;;;TRUE;;;;;08/01/2026;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1mKFkn050SDLJx3LYxzSkuYRMsutpGxZi/view;;;;JAGUARARI;;2797 EN LV-5991;;ENERGIZADA;;;;;E875654 – E875676;PLANO 7;;TRUE;;23;17/01/2026;;05/01/2026;;;B457888;;LV + ENERGZ;;TRUE;Energizada;;ER-SEIN-FAZ-TANQUINHO DA PEDRA-ODILON G;;R$ 172.986,77;;
0734547;01/01/2026;SENHOR DO BONFIM;;93%;;FALSE;100%;;;;;3;;;;13;-10,1273956, -40,732631;REPUTACIONAL;;;FALSE;;;;;06/01/2026;ISRAEL;;;;;;;;;https://drive.google.com/file/d/18UJcbZbswKDWyPqqCjc-0SFHTwe3YsNK/view;;;;CAMPO FORMOSO;;5346 EN LV-6480;;FALTA TRAFO 2-10 211304, FALTA ELO 0,5H 536778, SUSPENSAO 34 2322006;;;;;E875570 – E875583;PLANO 14;;TRUE;;14;16/01/2026;;05/01/2026;;;Q025022;;LV + ENERGZ;;TRUE;NÃO DEFINIDO;;MP-CCOL-POV ATALHO 44444 - RURAL;;R$ 69.829,38;;
0984471;01/01/2026;SENHOR DO BONFIM;;100%;;FALSE;50%;;;;;6;;;;51;-10,1154277, -40,4850514;AIC AUDITORIA;;;FALSE;;;;;19/01/2026;JAIRO;;;;;;;;;https://drive.google.com/file/d/1yFKO37daW2DuXEErbro-rEfuw7VKp6kj/view;;;;CAMPO FORMOSO;;LV-6619         24172 EN;;FALTA ELO 0,5H 536778, 3430547 ALÇA 25, 3431611 LAÇO 25, CABO POT 35 2223464;;;;;E936559 – E936608;PLANO 14;;TRUE;2;51;28/02/2026;;20/01/2026;;;B139231;;LV + ENERGZ;;TRUE;NÃO DEFINIDO;;MP-CCOL-POV ARARAS-RURAL;;R$ 248.561,08;;
1145072;01/01/2026;SENHOR DO BONFIM;;21%;;TRUE;100%;;;;;1;;;;4;-10,2315923, -39,3376556;PRIORIDADE PLANO ANEEL;;;TRUE;;;;;18/12/2025;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1v0rY_6dPG0KH_kxLjPJc78_tIXMNVB2L/view?usp=drive_link;;;Pendente;JAGUARARI;;LV-151307                   157669 EN;;ENERGIZADA;;;;;E875155 – E875163;PLANO 7;;TRUE;;19;31/12/2025;;08/12/2025;;;D261007;;LV + ENERGZ;;TRUE;Energizada;;ER-CIND-FAZ-CARPINTARIA-NUCLEO PILAR;;R$ 74.659,68;;
1217158;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;0;;;;12;-10,1933772, -40,2203276;GOVERNO;;;TRUE;;;;;07/01/2026;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1Hio-bSdJNej731nan7kgcFHcHpLnVohu/view;;;;JAGUARARI;;1540 BT;;ENERGIZADA;;;;;E875532 – E875543;PLANO 7;;TRUE;;12;16/01/2026;;05/01/2026;;;Q046958;;BT;;TRUE;Energizada;;UB-SEIN-ROD-LOMANTO JUNIOR -URBANA;;R$ 92.197,25;;
1170043;01/01/2026;SENHOR DO BONFIM;;0%;;TRUE;100%;;;;;1;;;;0;-9,8913282, -39,9656842;GOVERNO;;;TRUE;;;;30/01/2026;07/01/2026;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1cvg8_AgVYmPryFcsAkPydO3A98IwoVey/view;;;;JAGUARARI;;LV-4591;;ENERGIZADA;;;7588;;E937004 – E937005;PLANO 7;;TRUE;;2;16/01/2026;;05/01/2026;;;Q069246;;DESL + LV;;TRUE;Energizada;;UB-CIND-RUA-QUIPA 1226 -PR-CENTRO;;R$ 56.320,08;;
1023469;01/01/2026;SENHOR DO BONFIM;;13%;;TRUE;100%;;;;15;4;;;;2;-10,3841074, -40,1187975;GOVERNO;;;TRUE;;;;15/01/2026;07/01/2026;JOILSON;;;;;;;;;https://drive.google.com/file/d/1D_HpxkPYmhMOgQzicJAzR6K4DOqufsIq/view;;;;SENHOR DO BONFIM;;1591 EN;;ENERGIZADA;;;167030;;E875598 – E875612;PLANO 14;;TRUE;;15;31/01/2026;;19/01/2026;;;D250701;;DESL + ENERGZ;;TRUE;Energizada;;RR-SEIN-FAZ-ANJO-RURAL;;R$ 135.705,85;;
1221916;01/01/2026;SENHOR DO BONFIM;;119%;;FALSE;100%;;;;;8;;;;25;-9,8904815, -39,9658245;QLP;;;FALSE;;;;31/01/2026;07/01/2026;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1n_xffADCT16pqNHvte3HZBQd3Rc1Hrom/view;;;;JAGUARARI;;EN1551-BT1563-BT-1567-LV6498;;;;;7655;;E875633 – E875653;PLANO 7;;TRUE;;21;17/01/2026;;12/01/2026;;;Q069242;;DESL + LV + BT + ENERGZ;;TRUE;Em execução;;UB-CIND-RUA-DO MORRINHO-CENTRO;;R$ 188.959,99;;
1043420;01/01/2026;SENHOR DO BONFIM;;97%;;FALSE;50%;;;;;7;;;;77;-10,9296104, -39,7060011;INSTITUCIONAL;;;FALSE;;;;;15/01/2026;GESONI;;;;;;;;;https://drive.google.com/file/d/1iVWNsZQ0Vj0cs6UliI2EDHEfyZb44H_g/view?usp=drive_link;;;;ITIÚBA;;LV-5724         24223 EN;;FALTA 3430547 ALÇA 25, 3431611 LAÇO 25;;;;;E936738 – E936816;PLANO 14;;TRUE;70;79;28/02/2026;;26/01/2026;;;D249046;;LV + ENERGZ;;TRUE;NÃO DEFINIDO;;MP-CCOL-POV. VARZINHA RURAL;;R$ 802.121,47;;
1229278;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;1;;;;5;-10,5053418, -40,1614599;AGIL;;;TRUE;;;;;20/01/2026;JOILSON;;;;;;;;;;;;;SENHOR DO BONFIM;;5213 BT;;ENERGIZADA;;;;;;PLANO 7;;TRUE;;5;30/01/2026;;26/01/2026;;;D911630;;BT;;;Energizada;;UB-CIND-RUA-PASSAGEM VELHA-OLARIA;;R$ 25.386,79;;
1228653;01/01/2026;SENHOR DO BONFIM;;67%;;FALSE;100%;;;;3;1;;;;2;-10,0433385, -40,2269572;SOLICITAÇÃO ATENDIMENTO;;;FALSE;;;;28/01/2026;07/01/2026;JEFFERSON;;;;;;;;;https://drive.google.com/file/d/1koCRpj2CZnQIsd9IYKN1OYg42zhNUzl_/view;;;;JAGUARARI;;1527 BT 1537 EN;;FALTA TRAFO 3-45 210444, ELO 3H 536781, 3X70 2230084;;;5367;;E875506 – E875508;PLANO 7;;TRUE;;3;16/01/2026;;05/01/2026;;;Q048359;;DESL + LV + BT + ENERGZ;;TRUE;NÃO DEFINIDO;;ER-CIND-RUA-DA LINHA-CENTRO-FLAMENGO;;R$ 103.250,38;;
1228865;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;0;;;;5;-10,4115142, -40,1820197;JUDICIAL;;;TRUE;;;;23/01/2026;26/01/2026;JOILSON;;;;;;;;;https://drive.google.com/file/d/18GLhVyQbAeZqxZBqhuv8xT3s3xnqZIdr/view;;;;SENHOR DO BONFIM;;LV-6041;;ENERGIZADA;;;9461;;E875509 – E875513;PLANO 8;;TRUE;;5;24/01/2026;;13/01/2026;;;Q043242;;DESL + LV;;;Energizada;;RC-CIND-ROD-BOMFIM IGARA 407-RR-S BOMFIM;;R$ 74.513,20;;
1235535;01/01/2026;SENHOR DO BONFIM;;100%;;TRUE;100%;;;;;1;;;;4;-10,5560158, -40,1168724;AGIL;;;TRUE;;;;;20/01/2026;JOILSON;;;;;;;;;;;;;SENHOR DO BONFIM;;5221 BT;;ENERGIZADA;;;;;;PLANO 7;;TRUE;;4;27/01/2026;;22/01/2026;;;D097591;;BT;;;Energizada;;ER-SEIN-POV-TANQUE VELHO-TANQUE VELHO;;R$ 22.388,97;;
