"DATA_ENVIO";"DATA_DOC";"RESPONSAVEL";"TIPO";"PEP";"TEXTO_APOS_DELIMITADOR";"DEFINICAO";"PEDIDO";"VALOR_LIQUIDO";"CONTRATO";"MUNICIPIO";"BASE";"CICLO";"DESCRICAO";"SETOR";"TEXTO_BREVE";"FONTE_ORIGEM";"CATEGORIA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1165742";"1165742";"B-1165742_PMG0012395/24_FATURA_FINAL";"4508934066.0";"651.08";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1165743";"1165743";"B-1165743_PMG0012395/24_FATURA_FINAL";"4508934068.0";"184.78";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1165743";"1165743";"B-1165743_PMG0012395/24_FATURA_FINAL";"4508934068.0";"174.37";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-0572106";"0572106";"B-0572106_PMG0012416/24_FATURA_FINAL";"4508934542.0";"651.08";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"WESLEY";"FINAL";"B-0572115";"0572115";"B-0572115_PMG0012416/24_FATURA_FINAL";"4508934543.0";"33464.03";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-0572117";"0572117";"B-0572117_PMG0012416/24_FATURA_FINAL";"4508934544.0";"325.53";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-0937576";"0937576";"B-0937576_PMG0012416/24_FATURA_FINAL";"4508934545.0";"92.39";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-0937576";"0937576";"B-0937576_PMG0012416/24_FATURA_FINAL";"4508934545.0";"87.19";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1071595";"1071595";"B-1071595_PMG0012416/24_FATURA_FINAL";"4508934546.0";"92.39";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1071595";"1071595";"B-1071595_PMG0012416/24_FATURA_FINAL";"4508934546.0";"87.19";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"WESLEY";"FINAL";"B-1071938";"1071938";"B-1071938_PMG0012416/24_FATURA_FINAL";"4508934547.0";"309714.64";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"WESLEY";"LINHA VIVA";"B-1071938";"1071938";"B-1071938_PMG0012416/24_FATURA_FINAL";"4508934547.0";"6560.2";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"WESLEY";"PODA";"B-1071938";"1071938";"B-1071938_PMG0012416/24_FATURA_FINAL";"4508934547.0";"490.37";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-22";"2024-10-22";"WESLEY";"LINHA VIVA";"B-1119015";"1119015";"B-1119015_PMG0012416/24_FATURA_FINAL";"4508934549.0";"3078.08";"4600074798";"ITIÚBA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-23";"";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1119015";"1119015";"B-1119015_PMG0012416/24_FATURA_FINAL";"4508934584.0";"562.0";"4600074798";"ITIÚBA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-23";"2024-10-22";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-0572115";"0572115";"B-0572115_PMG0012416/24_FATURA_FINAL";"4508934582.0";"2905.02";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-24";"2024-10-22";"LIGAÇAO";"LIGAÇAO";"B-1164785";"1164785";"B-1164785_PMG0012374/24_FATURA_FINAL";"4508933519.0";"119.1";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-24";"2024-10-23";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1119314";"1119314";"B-1119314_PMG0012422/24_FATURA_FINAL";"4508934744.0";"2905.02";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-24";"2024-10-11";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1089447";"1089447";"B-1089447_PMG0011588/24_FATURA_FINAL";"4508918258.0";"907.82";"4600074798";"ITIÚBA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-25";"WESLEY";"FINAL";"B-1001933";"1001933";"B-1001933_PMG0012460/24_FATURA_FINAL";"4508936907.0";"38909.47";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-25";"WESLEY";"LINHA VIVA";"B-1001933";"1001933";"B-1001933_PMG0012460/24_FATURA_FINAL";"4508936907.0";"1201.11";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-25";"WESLEY";"FINAL";"B-1001933";"1001933";"B-1001933_PMG0012460/24_FATURA_FINAL";"4508936908.0";"610.41";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-25";"WESLEY";"LINHA VIVA";"B-1001933";"1001933";"B-1001933_PMG0012460/24_FATURA_FINAL";"4508936908.0";"523.03";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-29";"WESLEY";"FINAL";"B-1099253";"1099253";"B-1099253_PMG0012495/24_FATURA_FINAL";"4508938385.0";"10615.95";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-10-30";"2024-10-29";"WESLEY";"LINHA VIVA";"B-1099253";"1099253";"B-1099253_PMG0012495/24_FATURA_FINAL";"4508938385.0";"1254.26";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Outubro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-25";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1001933";"1001933";"B-1001933_PMG0012460/24_FATURA_FINAL";"4508936930.0";"4539.1";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-23";"WESLEY";"LINHA VIVA";"B-0943082";"0943082";"INCLUSÃO DE SERVIÇOS TÉCNICO REDES";"4508935280.0";"424.79";"4600074798";"Monte Santo";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-31";"WESLEY";"FINAL";"Y-1073048";"1073048";"INCLUSÃO DE SERVIÇOS TÉCNICO REDES";"4508939760.0";"174.37";"4600074798";"ITIÚBA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-31";"WESLEY";"FINAL";"B-0958042";"0958042";"B-0958042_PMG0012527/24_FATURA_FINAL";"4508939835.0";"476.92";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-31";"WESLEY";"FINAL";"B-0958042";"0958042";"B-0958042_PMG0012527/24_FATURA_FINAL";"4508939836.0";"15473.02";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-04";"2024-10-31";"WESLEY";"FINAL";"B-0958042";"0958042";"B-0958042_PMG0012527/24_FATURA_FINAL";"4508939837.0";"930.9";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LIGAÇAO";"LIGAÇAO";"B-0572112";"0572112";"B-0572112_PMG0012569/24_FATURA_FINAL";"4508941188.0";"206.43";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LIGAÇAO";"LIGAÇAO";"B-0572112";"0572112";"B-0572112_PMG0012569/24_FATURA_FINAL";"4508941189.0";"119.1";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"FINAL";"B-1050269";"1050269";"PROJETO DO RAMAL - B-1050269";"4508941518.0";"3888.18";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"FINAL";"B-0572111";"0572111";"B-0572111_PMG0012576/24_FATURA_FINAL";"4508941541.0";"35331.03";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"LINHA VIVA";"B-0572111";"0572111";"B-0572111_PMG0012576/24_FATURA_FINAL";"4508941541.0";"1286.62";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"LINHA VIVA";"B-0572111";"0572111";"B-0572111_PMG0012576/24_FATURA_FINAL";"4508941542.0";"142.45";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"FINAL";"B-0874839";"0874839";"B-0874839_PMG0012576/24_FATURA_FINAL";"4508941543.0";"21086.45";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"LINHA VIVA";"B-0874839";"0874839";"B-0874839_PMG0012576/24_FATURA_FINAL";"4508941543.0";"2265.31";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"WESLEY";"FINAL";"B-0874839";"0874839";"B-0874839_PMG0012576/24_FATURA_FINAL";"4508941544.0";"2327.26";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LIGAÇAO";"LIGAÇAO";"B-0941281";"0941281";"B-0941281_PMG0012576/24_FATURA_FINAL";"4508941545.0";"92.39";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LIGAÇAO";"LIGAÇAO";"B-0941281";"0941281";"B-0941281_PMG0012576/24_FATURA_FINAL";"4508941545.0";"87.19";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-0572111";"0572111";"B-0572111_PMG0012576/24_FATURA_FINAL";"4508941562.0";"2178.77";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-05";"2024-11-04";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-0874839";"0874839";"B-0874839_PMG0012576/24_FATURA_FINAL";"4508941563.0";"2360.33";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-06";"2024-11-05";"WESLEY";"FINAL";"B-1050269";"1050269";"B-1050269_PMG0012614/24_FATURA_FINAL";"4508944738.0";"92373.73";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-06";"2024-11-05";"WESLEY";"LINHA VIVA";"B-1050269";"1050269";"B-1050269_PMG0012614/24_FATURA_FINAL";"4508944738.0";"7347.22";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-06";"2024-11-05";"WESLEY";"PODA";"B-1050269";"1050269";"B-1050269_PMG0012614/24_FATURA_FINAL";"4508944738.0";"2273.53";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-06";"2024-11-05";"WESLEY";"FINAL";"B-1050269";"1050269";"B-1050269_PMG0012614/24_FATURA_FINAL";"4508944740.0";"8353.05";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-06";"2024-11-05";"WESLEY";"LINHA VIVA";"B-1050269";"1050269";"B-1050269_PMG0012614/24_FATURA_FINAL";"4508944740.0";"284.75";"4600074798";"SENHOR DO BONFIM";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-0969566";"0969566";"B-0969566_PMG0012645/24_FATURA_FINAL";"4508947505.0";"544.69";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1122033";"1122033";"B-1122033_PMG0012645/24_FATURA_FINAL";"4508947507.0";"2178.77";"4600074798";"ANTÔNIO GONÇALVES";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1149741";"1149741";"B-1149741_PMG0012645/24_FATURA_FINAL";"4508947508.0";"544.69";"4600074798";"PONTO NOVO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-0969566";"0969566";"B-0969566_PMG0012645/24_FATURA_FINAL";"4508947477.0";"4573.19";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-0969566";"0969566";"B-0969566_PMG0012645/24_FATURA_FINAL";"4508947477.0";"1515.77";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-0969566";"0969566";"B-0969566_PMG0012645/24_FATURA_FINAL";"4508947478.0";"465.45";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-0969566";"0969566";"B-0969566_PMG0012645/24_FATURA_FINAL";"4508947478.0";"345.47";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1007221";"1007221";"B-1007221_PMG0012645/24_FATURA_FINAL";"4508947479.0";"2513.12";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-1007221";"1007221";"B-1007221_PMG0012645/24_FATURA_FINAL";"4508947479.0";"7058.86";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-1007221";"1007221";"B-1007221_PMG0012645/24_FATURA_FINAL";"4508947480.0";"567.06";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1007228";"1007228";"B-1007228_PMG0012645/24_FATURA_FINAL";"4508947481.0";"2612.32";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-1007228";"1007228";"B-1007228_PMG0012645/24_FATURA_FINAL";"4508947481.0";"6884.87";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1081842";"1081842";"B-1081842_PMG0012645/24_FATURA_FINAL";"4508947484.0";"81555.21";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-1081842";"1081842";"B-1081842_PMG0012645/24_FATURA_FINAL";"4508947484.0";"11091.45";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1081842";"1081842";"B-1081842_PMG0012645/24_FATURA_FINAL";"4508947485.0";"2443.82";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"LINHA VIVA";"B-1081842";"1081842";"B-1081842_PMG0012645/24_FATURA_FINAL";"4508947485.0";"690.93";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1122033";"1122033";"B-1122033_PMG0012645/24_FATURA_FINAL";"4508947486.0";"19246.33";"4600074798";"ANTÔNIO GONÇALVES";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"PODA";"B-1122033";"1122033";"B-1122033_PMG0012645/24_FATURA_FINAL";"4508947486.0";"1248.21";"4600074798";"ANTÔNIO GONÇALVES";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"WESLEY";"FINAL";"B-1149741";"1149741";"B-1149741_PMG0012645/24_FATURA_FINAL";"4508947489.0";"4350.32";"4600074798";"PONTO NOVO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"LIGAÇAO";"LIGAÇAO";"B-1160617";"1160617";"B-1160617_PMG0012645/24_FATURA_FINAL";"4508947490.0";"369.56";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-07";"2024-11-06";"LIGAÇAO";"LIGAÇAO";"B-1160617";"1160617";"B-1160617_PMG0012645/24_FATURA_FINAL";"4508947490.0";"348.75";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"LIGAÇAO";"LIGAÇAO";"B-1160616";"1160616";"B-1160616_PMG0012660/24_FATURA_FINAL";"4508948350.0";"889.28";"4600074798";"QUEIMADAS";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"LIGAÇAO";"LIGAÇAO";"B-1161730";"1161730";"B-1161730_PMG0012660/24_FATURA_FINAL";"4508948351.0";"325.53";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"LIGAÇAO";"LIGAÇAO";"B-1161732";"1161732";"B-1161732_PMG0012660/24_FATURA_FINAL";"4508948353.0";"83.8";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"LIGAÇAO";"LIGAÇAO";"B-1161732";"1161732";"B-1161732_PMG0012660/24_FATURA_FINAL";"4508948353.0";"87.19";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"WESLEY";"FINAL";"B-1134967";"1134967";"B-1134967_PMG0012666/24_FATURA_FINAL";"4508951275.0";"3993.66";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"WESLEY";"LINHA VIVA";"B-1134967";"1134967";"B-1134967_PMG0012666/24_FATURA_FINAL";"4508951275.0";"751.48";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-07";"WESLEY";"LINHA VIVA";"B-1134967";"1134967";"B-1134967_PMG0012666/24_FATURA_FINAL";"4508951276.0";"419.79";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"FINAL";"B-1043384";"1043384";"B-1043384_PMG0012683/24_FATURA_FINAL";"4508951995.0";"6323.47";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"FINAL";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508951998.0";"33241.97";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"LINHA VIVA";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508951998.0";"6028.1";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"PODA";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508951998.0";"89.16";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"FINAL";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508951999.0";"465.45";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-08";"2024-11-08";"WESLEY";"LINHA VIVA";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508951999.0";"345.47";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-08";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1043384";"1043384";"B-1043384_PMG0012683/24_FATURA_FINAL";"4508952020.0";"726.26";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-08";"LOGISTICA";"DISTRIBUIÇÃO DE POSTE";"B-1135149";"1135149";"B-1135149_PMG0012683/24_FATURA_FINAL";"4508952022.0";"2723.46";"4600074798";"NORDESTINA";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-11";"WESLEY";"FINAL";"B-1117497";"1117497";"B-1117497_PMG0012756/24_FATURA_FINAL";"4508957642.0";"4819.92";"4600074798";"MONTE SANTO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-11";"LIGAÇAO";"LIGAÇAO";"B-1158269";"1158269";"B-1158269_PMG0012756/24_FATURA_FINAL";"4508957643.0";"325.53";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-11";"LIGAÇAO";"LIGAÇAO";"B-1158274";"1158274";"B-1158274_PMG0012756/24_FATURA_FINAL";"4508957644.0";"92.39";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
"2024-11-12";"2024-11-11";"LIGAÇAO";"LIGAÇAO";"B-1158274";"1158274";"B-1158274_PMG0012756/24_FATURA_FINAL";"4508957644.0";"87.19";"4600074798";"CAMPO FORMOSO";"SENHOR DO BONFIM";"Novembro";"";"";"";"SENHOR DO BONFIM_OBRA";"OBRA"
