DATA_ENVIO;DATA_DOC;RESPONSAVEL;TIPO;PEP;DEFINICAO;PEDIDO;VALOR_LIQUIDO;CONTRATO;MUNICIPIO;BASE;CICLO
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1148012;B-1148012_PMG0013214/24_FATURA_FINAL;4508969293;11502.0;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LIGAÇÃO;B-1050256;B-1050256_PMG0013225/24_FATURA_FINAL;4508969427;89.71;;UAUÁ;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LIGAÇÃO;B-1050256;B-1050256_PMG0013225/24_FATURA_FINAL;4508969427;84.66;;UAUÁ;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1118437;B-1118437_PMG0013225/24_FATURA_FINAL;4508969428;33174.03;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LINHA VIVA;B-1118437;B-1118437_PMG0013225/24_FATURA_FINAL;4508969428;1106.17;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;PODA;B-1118437;B-1118437_PMG0013225/24_FATURA_FINAL;4508969428;4651.55;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1135381;B-1135381_PMG0013225/24_FATURA_FINAL;4508969429;16273.34;;CASA NOVA;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LINHA VIVA;B-1135381;B-1135381_PMG0013225/24_FATURA_FINAL;4508969429;1754.1;;CASA NOVA;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1151194;B-1151194_PMG0013225/24_FATURA_FINAL;4508969431;1851.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LINHA VIVA;B-1151194;B-1151194_PMG0013225/24_FATURA_FINAL;4508969431;2714.64;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LIGAÇÃO;B-1168511;B-1168511_PMG0013225/24_FATURA_FINAL;4508969432;89.71;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;LIGAÇÃO;B-1168511;B-1168511_PMG0013225/24_FATURA_FINAL;4508969432;84.66;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;JORGE ;FINAL;B-0882387;B-0882387_PMG0013228/24_FATURA_FINAL;4508969531;13591.78;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1158038;B-1158038_PMG0013228/24_FATURA_FINAL;4508969532;1195.78;;REMANSO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;PRÓPRIA;FINAL;B-1158038;B-1158038_PMG0013228/24_FATURA_FINAL;4508969533;484.28;;REMANSO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;LOGISTICA ;TRANSPORTE;B-1118437;B-1118437_PMG0013218/24_FATURA_FINAL;4508969330;24934.05;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-18;2024-11-16;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1135381;B-1135381_PMG0013225/24_FATURA_FINAL;4508969489;1939.21;;CASA NOVA;JUAZEIRO;Novembro
2024-11-18;2024-11-16;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1151194;B-1151194_PMG0013225/24_FATURA_FINAL;4508969490;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-16;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1158038;B-1158038_PMG0013228/24_FATURA_FINAL;4508969543;176.29;;REMANSO;JUAZEIRO;Novembro
2024-11-18;2024-11-18;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1092807;B-1092807_PMG0013243/24_FATURA_FINAL;4508970396;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-18;2024-11-18;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1086444;B-1086444_PMG0013294/24_FATURA_FINAL;4508971359;1762.92;;SENTO SÉ;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1092807;B-1092807_PMG0013243/24_FATURA_FINAL;4508970337;1510.57;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1086444;B-1086444_PMG0013294/24_FATURA_FINAL;4508971241;19732.33;;SENTO SÉ;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;LINHA VIVA;B-1086444;B-1086444_PMG0013294/24_FATURA_FINAL;4508971241;1279.16;;SENTO SÉ;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1086444;B-1086444_PMG0013294/24_FATURA_FINAL;4508971242;451.94;;SENTO SÉ;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1122107;B-1122107_PMG0013364/24_FATURA_FINAL;4508972584;4804.27;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1137596;B-1137596_PMG0013364/24_FATURA_FINAL;4508972585;8837.98;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-18;PRÓPRIA;FINAL;B-1137596;B-1137596_PMG0013364/24_FATURA_FINAL;4508972586;3404.19;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-15;PRÓPRIA;LIGAÇÃO;B-1028051;RAMAL B-1156123;4508968842;3775.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-19;JORGE ;FINAL;B-1050871;B-1050871_PMG0013421/24_FATURA_FINAL;4508973808;319822.41;;CASA NOVA;JUAZEIRO;Novembro
2024-11-19;2024-11-19;PRÓPRIA;LINHA VIVA;B-1050871;B-1050871_PMG0013421/24_FATURA_FINAL;4508973808;1943.88;;CASA NOVA;JUAZEIRO;Novembro
2024-11-19;2024-11-19;JORGE ;PODA;B-1050871;B-1050871_PMG0013421/24_FATURA_FINAL;4508973808;39772.98;;CASA NOVA;JUAZEIRO;Novembro
2024-11-19;2024-11-19;PRÓPRIA;FINAL;B-1165556;B-1165556_PMG0013421/24_FATURA_FINAL;4508973809;219.66;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-19;PRÓPRIA;FINAL;B-1165556;B-1165556_PMG0013421/24_FATURA_FINAL;4508973810;71.85;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-19;2024-11-19;PRÓPRIA;LIGAÇÃO;B-1168508;B-1168508_PMG0013421/24_FATURA_FINAL;4508973811;260.08;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-14;PRÓPRIA;USO MUTUO;USO MUTUO;USO MUTUO - OUTUBRO - 2024;4508965087;44955.95;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-14;PRÓPRIA;USO MUTUO;USO MUTUO;USO MUTUO - OUTUBRO - 2024;4508965093;59730.91;;SENHOR DO BONFIM;JUAZEIRO;Novembro
2024-11-20;2024-11-19;PRÓPRIA;LIGAÇÃO;B-1096103;B-1096103_PMG0013510/24_FATURA_FINAL;4508975226;3006.78;;CASA NOVA;JUAZEIRO;Novembro
2024-11-20;2024-11-19;PRÓPRIA;FINAL;B-1140145;B-1140145_PMG0013526/24_FATURA_FINAL;4508975730;22256.16;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-19;PRÓPRIA;FINAL;B-1140145;B-1140145_PMG0013526/24_FATURA_FINAL;4508975731;2647.33;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-19;JORGE ;FINAL;B-1145360;B-1145360_PMG0013526/24_FATURA_FINAL;4508975732;4421.3;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;FINAL;B-1144511;INCLUSÃO DE SERVIÇOS TÉCNICO REDES;4508976070;136.6;;REMANSO;JUAZEIRO;Novembro
2024-11-20;2024-11-20;JORGE ;LIGAÇÃO;B-1096104;B-1096104_PMG0013564/24_FATURA_FINAL;4508976287;2332.39;;CASA NOVA;JUAZEIRO;Novembro
2024-11-20;2024-11-20;JORGE ;FINAL;B-0552105;B-0552105_PMG0013634/24_FATURA_FINAL;4508977146;335346.41;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-20;2024-11-20;JORGE ;PODA;B-0552105;B-0552105_PMG0013634/24_FATURA_FINAL;4508977146;11189.31;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;FINAL;B-1117439;B-1117439_PMG0013638/24_FATURA_FINAL;4508977243;20082.48;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;LINHA VIVA;B-1117439;B-1117439_PMG0013638/24_FATURA_FINAL;4508977243;12109.75;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;FINAL;B-1117439;B-1117439_PMG0013638/24_FATURA_FINAL;4508977244;2949.46;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;LINHA VIVA;B-1117439;B-1117439_PMG0013638/24_FATURA_FINAL;4508977244;1298.75;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;FINAL;B-1117531;B-1117531_PMG0013638/24_FATURA_FINAL;4508977245;36493.13;;UAUÁ;JUAZEIRO;Novembro
2024-11-20;2024-11-20;PRÓPRIA;FINAL;B-1153277;B-1153277_PMG0013638/24_FATURA_FINAL;4508977246;1521.66;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-21;2024-11-18;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1122107;B-1122107_PMG0013364/24_FATURA_FINAL;4508972667;528.88;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-21;2024-11-18;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1137596;B-1137596_PMG0013364/24_FATURA_FINAL;4508972669;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-21;2024-11-19;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1140145;B-1140145_PMG0013526/24_FATURA_FINAL;4508975765;2291.8;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-21;2024-11-19;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1145360;B-1145360_PMG0013526/24_FATURA_FINAL;4508975766;352.58;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-20;2024-11-20;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-0552105;B-0552105_PMG0013634/24_FATURA_FINAL;4508977185;33671.82;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-20;2024-11-20;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1117439;B-1117439_PMG0013638/24_FATURA_FINAL;4508977274;1586.63;;CAMPO ALEGRE DE LOURDES;JUAZEIRO;Novembro
2024-11-20;2024-11-20;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1117531;B-1117531_PMG0013638/24_FATURA_FINAL;4508977275;3173.26;;UAUÁ;JUAZEIRO;Novembro
2024-11-20;2024-11-20;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1153277;B-1153277_PMG0013638/24_FATURA_FINAL;4508977276;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-21;2024-11-21;JORGE ;FINAL;B-1146959;B-1146959_PMG0013642/24_FATURA_FINAL;4508977546;14869.28;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-21;2024-11-21;JORGE ;PODA;B-1146959;B-1146959_PMG0013642/24_FATURA_FINAL;4508977546;534.95;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-21;2024-11-21;EMERSON;FINAL;B-1148416;B-1148416_PMG0013642/24_FATURA_FINAL;4508977547;11671.05;;UAUÁ;JUAZEIRO;Novembro
2024-11-21;2024-11-21;EMERSON;FINAL;B-1148416;B-1148416_PMG0013642/24_FATURA_FINAL;4508977548;3584.83;;UAUÁ;JUAZEIRO;Novembro
2024-11-21;2024-11-21;EMERSON;FINAL;B-1148416;B-1148416_PMG0013642/24_FATURA_FINAL;4508977545;1128.28;;UAUÁ;JUAZEIRO;Novembro
2024-11-22;2024-11-21;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1148416;B-1148416_PMG0013642/24_FATURA_FINAL;4508977568;881.46;;UAUÁ;JUAZEIRO;Novembro
2024-11-22;2024-11-21;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1149254;B-1149254_PMG0013662/24_FATURA_FINAL;4508978113;528.88;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;JORGE ;LIGAÇÃO;B-1096104;INCLUSÃO DE SERVIÇOS TÉCNICO REDES;4508977444;2201.05;;CASA NOVA;JUAZEIRO;Novembro
2024-11-22;2024-11-21;PRÓPRIA;LIGAÇÃO;B-0552110;B-0552110_PMG0013662/24_FATURA_FINAL;4508978048;4016.78;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-22;2024-11-21;JORGE ;FINAL;B-1138980;B-1138980_PMG0013662/24_FATURA_FINAL;4508978049;1697.52;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;JORGE ;FINAL;B-1138980;B-1138980_PMG0013662/24_FATURA_FINAL;4508978050;444.01;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;PRÓPRIA;FINAL;B-1149254;B-1149254_PMG0013662/24_FATURA_FINAL;4508978051;4482.59;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;PRÓPRIA;FINAL;B-1121349;B-1121349_PMG0013671/24_FATURA_FINAL;4508978252;3818.22;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;PRÓPRIA;LINHA VIVA;B-1121349;B-1121349_PMG0013671/24_FATURA_FINAL;4508978252;1934.64;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-22;2024-11-21;PRÓPRIA;FINAL;B-1121349;B-1121349_PMG0013671/24_FATURA_FINAL;4508978253;661.22;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-22;JORGE ;FINAL;B-1063295;B-1063295_PMG0013703/24_FATURA_FINAL;4508979122;38352.68;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-22;PRÓPRIA;LINHA VIVA;B-1063295;B-1063295_PMG0013703/24_FATURA_FINAL;4508979122;2252.18;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-22;PRÓPRIA;FINAL;B-1121283;B-1121283_PMG0013703/24_FATURA_FINAL;4508979123;1187.9;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-22;PRÓPRIA;LINHA VIVA;B-1121283;B-1121283_PMG0013703/24_FATURA_FINAL;4508979123;4008.22;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-23;JORGE ;LIGAÇÃO;B-0994687;B-0994687_PMG0013715/24_FATURA_FINAL;4508979281;1435.32;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-23;JORGE ;LIGAÇÃO;B-0994687;B-0994687_PMG0013715/24_FATURA_FINAL;4508979281;1354.49;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-25;PRÓPRIA;FINAL;B-1142200;B-1142200_PMG0013731/24_FATURA_FINAL;4508980012;7169.47;;UAUÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-25;PRÓPRIA;LINHA VIVA;B-1142200;B-1142200_PMG0013731/24_FATURA_FINAL;4508980012;5507.05;;UAUÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-26;PRÓPRIA;FINAL;B-1124676;B-1124676_PMG0013741/24_FATURA_FINAL;4508980622;2300.87;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-26;PRÓPRIA;LINHA VIVA;B-1124676;B-1124676_PMG0013741/24_FATURA_FINAL;4508980622;1709.31;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-26;PRÓPRIA;LINHA VIVA;B-1124676;B-1124676_PMG0013741/24_FATURA_FINAL;4508980623;212.44;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-26;JORGE ;FINAL;B-1151863;B-1151863_PMG0013741/24_FATURA_FINAL;4508980624;11093.46;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-26;PRÓPRIA;FINAL;B-1149482;B-1149482_PMG0013743/24_FATURA_FINAL;4508980713;844.44;;CASA NOVA;JUAZEIRO;Novembro
2024-11-26;2024-11-21;LOGISTICA ;TRANSPORTE;B-1121349;B-1121349_PMG0013671/24_FATURA_FINAL;4508978273;2193.44;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-22;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1063295;B-1063295_PMG0013703/24_FATURA_FINAL;4508979145;2996.97;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-22;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1121283;B-1121283_PMG0013703/24_FATURA_FINAL;4508979146;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1124676;B-1124676_PMG0013741/24_FATURA_FINAL;4508980670;176.29;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-26;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1151863;B-1151863_PMG0013741/24_FATURA_FINAL;4508980671;705.17;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-18;PRÓPRIA;LIGAÇÃO;B-1028051;INCLUSÃO DE SERVIÇOS TÉCNICO REDES;4508970185;473.96;;JUAZEIRO;JUAZEIRO;Novembro
2024-11-26;2024-11-25;LOGISTICA ;TRANSPORTE;B-0979617;B-0979617_PMG0013719/24_FATURA_FINAL;4508979481;1609.68;;CASA NOVA;JUAZEIRO;Novembro
2024-11-26;2024-11-25;LOGISTICA ;TRANSPORTE;B-0996995;B-0996995_PMG0013719/24_FATURA_FINAL;4508979482;768.21;;SENTO SÉ;JUAZEIRO;Novembro
2024-11-26;2024-11-25;JORGE ;LIGAÇÃO;B-1143002;B-1143002_PMG0013731/24_FATURA_FINAL;4508980013;171.08;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-26;2024-11-25;JORGE ;LIGAÇÃO;B-1143003;B-1143003_PMG0013731/24_FATURA_FINAL;4508980014;115.65;;CURAÇÁ;JUAZEIRO;Novembro
2024-11-29;2024-11-27;PRÓPRIA;FINAL;B-0192040;B-0192040_PMG0013749/24_FATURA_FINAL;4508981203;170405.92;;CASA NOVA;JUAZEIRO;Dezembro
2024-11-29;2024-11-27;PRÓPRIA;LINHA VIVA;B-0192040;B-0192040_PMG0013749/24_FATURA_FINAL;4508981203;1754.1;;CASA NOVA;JUAZEIRO;Dezembro
2024-11-29;2024-11-27;PRÓPRIA;PODA;B-0192040;B-0192040_PMG0013749/24_FATURA_FINAL;4508981203;312.05;;CASA NOVA;JUAZEIRO;Dezembro
2024-11-29;2024-11-28;PRÓPRIA;LIGAÇÃO;B-1168486;B-1168486_PMG0013760/24_FATURA_FINAL;4508981855;780.23;;JUAZEIRO;JUAZEIRO;Dezembro
2024-11-29;2024-11-28;PRÓPRIA;FINAL;B-1077296;B-1077296_PMG0013762/24_FATURA_FINAL;4508982192;155463.69;;JUAZEIRO;JUAZEIRO;Dezembro
2024-11-29;2024-11-28;PRÓPRIA;LINHA VIVA;B-1077296;B-1077296_PMG0013762/24_FATURA_FINAL;4508982192;3261.09;;JUAZEIRO;JUAZEIRO;Dezembro
2024-11-29;2024-11-28;PRÓPRIA;PODA;B-1077296;B-1077296_PMG0013762/24_FATURA_FINAL;4508982192;1248.21;;JUAZEIRO;JUAZEIRO;Dezembro
2024-11-29;2024-11-25;LOGISTICA ;TRANSPORTE;B-0979617;B-0979617_PMG0013719/24_FATURA_FINAL;4508979481;1609.68;;CASA NOVA;JUAZEIRO;Dezembro
2024-11-29;2024-11-25;LOGISTICA ;TRANSPORTE;B-0996995;B-0996995_PMG0013719/24_FATURA_FINAL;4508979482;768.21;;SENTO SÉ;JUAZEIRO;Dezembro
2024-11-29;2024-11-27;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-0192040;B-0192040_PMG0013749/24_FATURA_FINAL;4508981219;11459.0;;CASA NOVA;JUAZEIRO;Dezembro
2024-11-29;2024-11-28;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1077296;B-1077296_PMG0013762/24_FATURA_FINAL;4508982213;10224.95;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1153081;B-1153081_PMG0013789/24_FATURA_FINAL;4508982850;9117.79;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;LIGAÇÃO;B-1168491;B-1168491_PMG0013789/24_FATURA_FINAL;4508982851;269.12;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;LIGAÇÃO;B-1168491;B-1168491_PMG0013789/24_FATURA_FINAL;4508982851;253.97;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1119525;B-1119525_PMG0013797/24_FATURA_FINAL;4508983261;20758.35;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1119525;B-1119525_PMG0013797/24_FATURA_FINAL;4508983262;1537.49;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1153047;B-1153047_PMG0013797/24_FATURA_FINAL;4508983263;2980.76;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1153287;B-1153287_PMG0013797/24_FATURA_FINAL;4508983264;5499.93;;CURAÇÁ;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;FINAL;B-1158195;B-1158195_PMG0013797/24_FATURA_FINAL;4508983265;744.62;;SOBRADINHO;JUAZEIRO;Dezembro
2024-12-02;2024-11-29;PRÓPRIA;LINHA VIVA;B-1158195;B-1158195_PMG0013797/24_FATURA_FINAL;4508983265;2525.09;;SOBRADINHO;JUAZEIRO;Dezembro
2024-12-04;2024-11-29;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1153081;B-1153081_PMG0013789/24_FATURA_FINAL;4508982869;1057.75;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-04;2024-11-29;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1119525;B-1119525_PMG0013797/24_FATURA_FINAL;4508983303;1939.21;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-04;2024-11-29;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1153047;B-1153047_PMG0013797/24_FATURA_FINAL;4508983304;352.58;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-04;2024-11-29;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1153287;B-1153287_PMG0013797/24_FATURA_FINAL;4508983305;352.58;;CURAÇÁ;JUAZEIRO;Dezembro
2024-12-04;2024-12-03;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1158599;B-1158599_PMG0013827/24_FATURA_FINAL;4508984746;881.46;;SENTO SÉ;JUAZEIRO;Dezembro
2024-12-04;2024-12-03;PRÓPRIA;FINAL;B-1158599;B-1158599_PMG0013827/24_FATURA_FINAL;4508984710;5689.91;;SENTO SÉ;JUAZEIRO;Dezembro
2024-12-04;2024-12-02;PRÓPRIA;LIGAÇÃO;B-1052413;CADERNO COMERCIAL JACOBINA-BONFIM (1);4508983904;170.52;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-04;2024-12-02;PRÓPRIA;FINAL;B-1158599;INCLUSÃO DE SERVIÇOS TÉCNICO REDES;4508984084;1593.17;;SENTO SÉ;JUAZEIRO;Dezembro
2024-12-05;2024-12-04;JORGE ;FINAL;B-1085971;B-1085971_PMG0013836/24_FATURA_FINAL;4508985895;12459.48;;PILÃO ARCADO;JUAZEIRO;Dezembro
2024-12-05;2024-12-04;PRÓPRIA;LINHA VIVA;B-1085971;B-1085971_PMG0013836/24_FATURA_FINAL;4508985895;925.06;;PILÃO ARCADO;JUAZEIRO;Dezembro
2024-12-05;2024-12-04;JORGE ;FINAL;B-1085971;B-1085971_PMG0013836/24_FATURA_FINAL;4508985896;3001.26;;PILÃO ARCADO;JUAZEIRO;Dezembro
2024-12-06;2024-12-04;LOGISTICA ;TRANSPORTE;B-1085971;B-1085971_PMG0013836/24_FATURA_FINAL;4508985938;1453.6;;PILÃO ARCADO;JUAZEIRO;Dezembro
2024-12-06;2024-12-04;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1156207;B-1156207_PMG0013875/24_FATURA_FINAL;4508987841;528.88;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-06;2024-12-04;LOGISTICA ;DISTRIBUIÇÃO DE POSTE;B-1160807;B-1160807_PMG0013875/24_FATURA_FINAL;4508987842;176.29;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-06;2024-12-04;PRÓPRIA;FINAL;B-1156207;B-1156207_PMG0013875/24_FATURA_FINAL;4508987743;4337.27;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-06;2024-12-04;PRÓPRIA;FINAL;B-1160807;B-1160807_PMG0013875/24_FATURA_FINAL;4508987746;1548.81;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-06;2024-12-05;PRÓPRIA;FINAL;B-1124676;B-1124676_PMG0013741/24_FATURA_FINAL;4508988160;47.75;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-06;2024-12-05;PRÓPRIA;FINAL;B-1141126;B-1141126_PMG0013950/24_FATURA_FINAL;4508990056;654.9;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-06;2024-12-05;PRÓPRIA;LINHA VIVA;B-1141126;B-1141126_PMG0013950/24_FATURA_FINAL;4508990056;1709.31;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-09;2024-12-06;PRÓPRIA;FINAL;B-1142229;B-1142229_PMG0013969/24_FATURA_FINAL;4508992324;4651.53;;UAUÁ;JUAZEIRO;Dezembro
2024-12-09;2024-12-06;PRÓPRIA;LINHA VIVA;B-1142229;B-1142229_PMG0013969/24_FATURA_FINAL;4508992324;5507.05;;UAUÁ;JUAZEIRO;Dezembro
2024-12-09;2024-12-07;PRÓPRIA;FINAL;B-1157247;B-1157247_PMG0014063/24_FATURA_FINAL;4508994856;1149.71;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-09;2024-12-07;PRÓPRIA;LINHA VIVA;B-1157247;B-1157247_PMG0014063/24_FATURA_FINAL;4508994856;4008.22;;CASA NOVA;JUAZEIRO;Dezembro
2024-12-09;2024-12-07;PRÓPRIA;FINAL;B-1148262;B-1148262_PMG0014085/24_FATURA_FINAL;4508995026;11627.7;;SOBRADINHO;JUAZEIRO;Dezembro
2024-12-10;2024-12-09;PRÓPRIA;FINAL;B-1154159;B-1154159_PMG0014102/24_FATURA_FINAL;4508995229;399.51;;JUAZEIRO;JUAZEIRO;Dezembro
2024-12-10;2024-12-09;PRÓPRIA;FINAL;B-1154159;B-1154159_PMG0014102/24_FATURA_FINAL;4508995230;271.31;;JUAZEIRO;JUAZEIRO;Dezembro
