ID;PROJETO;TITULO;MUNICIPIO;ENERGIZAÇÃO;ENTRADA;DIAS P/ ENTREGA;POSTES;CLIENTES;TECNICO;FECHAMENTO;AS BUILT;GSE;DT. SOL;ATESTO;DT. SOL.1;RESERVAS;DT. SOL.2;VALOR MAO DE OBRA LV;VALOR Á FATURAR DISTRI. DE POSTES;VALOR Á FATURAR LM;VALOR PENDENTE FATURAR;VALOR PROJETO;TIPO PENDENCIA;PENDENCIA;SUPERVISOR;TURMA;DT POSTAGEM;GEOEX;CICLO DE POSTAGEM;ANO;DATA ANALISE;UNITIZADO;TEMPO PARA ACEITE;DA ENTREGA A POSTAGEM;COORD;DIAS;DT. SOLIC;DT. SOLIC.1;DT. SOLIC.2;OBS;EVIDENCIAS;REALIZADO;DT. REALIZADO;ESTAGIÁRIO;DIAS ENTR. FECHA.;DESCRIÇÃO PENDÊNCIA;"VL FATURADO ""MED. PARCIAL""";UTEP;ULTIMA POSTAGEM;OBRAS SIMPLIFICADAS;EVIDENCIAS BOOK;PENDENCIAS;Column 38;DIAS EM FECHAM.;DIAS P/ ENTR. AS BUILT
UTEP;B-1194789;AC-GRUA-RUA-DO CRUZEIRO 20-CENTRO;OUROLÂNDIA;28/08/2025;24/10/2025;57,0;4,0;;LARISSA;05/11/2025;04/11/2025;Conciliado;02/12/2025;;;;;;R$ 857,91;R$ 11.396,41;R$ 12.254,32;R$ 59.739,79;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;13/12/2025;Aceita;Janeiro;2026.0;17/12/2025;Nao;111;50;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1155714;ER-CIND-FAZ-MARRUAIS 336-FZ VARZEA SUJA;SÃO JOSÉ DO JACUÍPE;27/08/2025;03/09/2025;7,0;13,0;;UILQUER;04/09/2025;03/09/2025;Conciliado;09/09/2025;;;Movimentado;04/09/2025;R$ 3.596,73;R$ 2.788,21;R$ 22.894,29;R$ 29.279,23;R$ 110.754,51;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;29/09/2025;Aceita;Outubro;;30/09/2025;Nao;34;26;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1156868;KIT -CIND-FAZ-MARRUAIS 336-FZ VARZEA SUJA;SÃO JOSÉ DO JACUÍPE;27/08/2025;03/09/2025;7,0;;;UILQUER;04/09/2025;03/09/2025;Conciliado;;;;Movimentado;04/09/2025;;R$ 140,69;;R$ 140,69;R$ 5.621,66;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;29/09/2025;Aceita;Outubro;;30/09/2025;Nao;34;26;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1156867;MED-CIND-FAZ-MARRUAIS 336-FZ VARZEA SUJA;SÃO JOSÉ DO JACUÍPE;27/08/2025;03/09/2025;7,0;;;UILQUER;04/09/2025;03/09/2025;Conciliado;;;;Movimentado;04/09/2025;;;R$ 201,98;R$ 201,98;R$ 1.101,69;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;29/09/2025;Aceita;Outubro;;30/09/2025;Nao;34;26;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1102882;MP-CCOL-RUA DO COMERCIO-RURAL;CAMPO FORMOSO;29/08/2025;30/08/2025;139,0;155,0;11;RUBEM;;02/09/2025;Conciliado;10/09/2025;;;Movimentado;;R$ 8.401,08;R$ 33.244,40;R$ 427.033,18;R$ 468.678,66;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;17/09/2025;Aceita;Setembro;;19/09/2025;Nao;21;18;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1102878;KIT - RUA DO COMERCIO-RURAL;CAMPO FORMOSO;29/08/2025;30/08/2025;139,0;;;RUBEM;;02/09/2025;Conciliado;;;;Movimentado;;;;R$ 4.230,05;R$ 4.230,05;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;17/09/2025;Aceita;Setembro;;19/09/2025;Nao;21;18;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1102881;MED - RUA DO COMERCIO-RURAL;CAMPO FORMOSO;29/08/2025;30/08/2025;139,0;;;RUBEM;;02/09/2025;Conciliado;;;;Movimentado;;;;R$ 2.221,82;R$ 2.221,82;;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;17/09/2025;Aceita;Setembro;;19/09/2025;Nao;21;18;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1145890;MP-CIND-FAZ.JEQUITIBA-RURAL;MUNDO NOVO;29/08/2025;12/09/2025;14,0;25,0;2;UILQUER;24/09/2025;24/09/2025;Conciliado;27/09/2025;;;Almoxarifado;;;R$ 5.361,94;R$ 51.801,42;R$ 57.163,36;R$ 235.530,65;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;21/10/2025;Nao;53;33;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1145891;KIT - CIND-FAZ.JEQUITIBA-RURAL;MUNDO NOVO;29/08/2025;12/09/2025;14,0;;;UILQUER;24/09/2025;24/09/2025;Conciliado;27/09/2025;;;Movimentado;;;;R$ 769,10;R$ 769,10;R$ 3.800,37;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;21/10/2025;Nao;53;33;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1145892;MED - CIND-FAZ.JEQUITIBA-RURAL;MUNDO NOVO;29/08/2025;12/09/2025;14,0;;;UILQUER;24/09/2025;24/09/2025;Conciliado;27/09/2025;;;Movimentado;;;;R$ 403,96;R$ 403,96;R$ 233,54;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;21/10/2025;Nao;53;33;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1158098;ER-CIND-POV-DE IVO LUCIANO-IVO;CAPIM GROSSO;30/08/2025;03/09/2025;4,0;15,0;1;UILQUER;03/09/2025;03/09/2025;Conciliado;09/09/2025;;;Movimentado;04/09/2025;;R$ 3.217,16;R$ 27.878,82;R$ 31.095,98;R$ 136.793,45;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;20/10/2025;Nao;51;42;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1218450;KIT - CIND-POV-DE IVO LUCIANO-IVO;CAPIM GROSSO;30/08/2025;03/09/2025;4,0;;;UILQUER;03/09/2025;03/09/2025;Conciliado;09/09/2025;;;Movimentado;04/09/2025;;;R$ 140,69;R$ 140,69;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;20/10/2025;Nao;51;42;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1218507;MED - CIND-POV-DE IVO LUCIANO-IVO;CAPIM GROSSO;30/08/2025;03/09/2025;4,0;;;UILQUER;03/09/2025;03/09/2025;Conciliado;09/09/2025;;;Movimentado;04/09/2025;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;15/10/2025;Aceita;Outubro;;20/10/2025;Nao;51;42;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1199720;UB-CIND-AV-LOMANTO JUNIOR-CENTRO;GAVIÃO;30/08/2025;04/09/2025;138,0;7,0;1;NATÃ;05/09/2025;04/09/2025;Conciliado;03/09/2025;;;Movimentado;05/09/2025;;R$ 1.501,34;R$ 11.986,05;R$ 13.487,39;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;12/09/2025;Aceita;Setembro;;19/09/2025;Nao;20;8;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1157487;RR-CIND-POV-OLHOS DAGUA 845-RURAL;MAIRI;29/08/2025;05/09/2025;7,0;12,0;;UILQUER;08/09/2025;08/09/2025;Conciliado;03/09/2025;;;Movimentado;;;R$ 2.573,73;R$ 22.500,02;R$ 25.073,75;R$ 82.692,35;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;18/09/2025;Aceita;Outubro;;25/09/2025;Nao;27;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1174903;AL-COEL-03-CAPIM GROSSO II -CONSTR-RURAL;CAPIM GROSSO;03/09/2025;03/11/2025;61,0;3,0;;UILQUER;11/11/2025;11/11/2025;Conciliado;07/11/2025;;;;;;;R$ 78.897,17;R$ 78.897,17;R$ 779.557,88;Movimentaçao;Sipel;RAFAEL;;;A postar;Janeiro;2026.0;;Nao;134;73;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1173754;ME-COEL-ROD-BA130-CAPIM GROSSO;CAPIM GROSSO;03/09/2025;28/10/2025;55,0;79,0;;UILQUER;06/11/2025;29/10/2025;Conciliado;31/10/2025;;;;;R$ 17.055,15;R$ 17.587,15;R$ 206.066,88;R$ 240.709,18;R$ 519.464,24;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;3/12/2025;Aceita;Dezembro;;09/12/2025;Nao;97;36;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1060065;UB-CIND-LO MORRO GUINHO 17-CENTRO;BAIXA GRANDE;19/09/2025;24/10/2025;35,0;1,0;;JOÃO VICENTE;03/11/2025;03/11/2025;Conciliado;04/11/2025;;;;;;R$ 214,48;R$ 2.005,35;R$ 2.219,83;R$ 3.063,80;APTA PARA UNITIZAÇÃO;Coelba;ANDERSON;;02/12/2025;Aceita;Dezembro;;08/12/2025;Nao;80;39;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1205379;RR-CIND-FAZ-PILOES-RURAL;CAMPO FORMOSO;19/09/2025;29/09/2025;10,0;31,0;;UILQUER;30/09/2025;01/10/2025;Conciliado;08/10/2025;;;Movimentado;;R$ 1.991,05;R$ 6.648,80;R$ 61.788,35;R$ 70.428,20;R$ 223.792,90;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;31;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-0571997;MP-CCOL-FAZ. AGUA FRIA-RURAL;JACOBINA;19/09/2025;29/09/2025;10,0;37,0;3;LARISSA;01/10/2025;30/09/2025;Conciliado;02/10/2025;;;Almoxarifado;;R$ 1.315,36;R$ 7.935,67;R$ 72.022,51;R$ 81.273,54;R$ 326.862,05;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;31;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-0571999;KIT FAZ. AGUA FRIA-RURAL;JACOBINA;19/09/2025;29/09/2025;10,0;0,0;;LARISSA;01/10/2025;30/09/2025;Conciliado;;;;;;;;R$ 665,94;R$ 665,94;R$ 9.368,51;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;31;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-0941908;MED FAZ. AGUA FRIA-RURAL;JACOBINA;19/09/2025;29/09/2025;10,0;0,0;;LARISSA;01/10/2025;30/09/2025;Conciliado;;;;;;;;R$ 605,95;R$ 605,95;R$ 1.449,60;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;31;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1214073;AC-CIND-RUA-GABRIEL FRANCISCO-OLIVEIRA;CAPIM GROSSO;20/09/2025;16/10/2025;26,0;1,0;;JOÃO VICENTE;24/10/2025;21/10/2025;Conciliado;29/10/2025;;;;;R$ 3.960,68;R$ 428,95;R$ 5.971,61;R$ 10.361,24;R$ 67.486,41;APTA PARA UNITIZAÇÃO;Coelba;EDUARDO;;12/11/2025;Aceita;Dezembro;;24/11/2025;Nao;65;27;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1206433;ER-CIND-POV-MANOEL LOPES LINS-RURAL;CAMPO FORMOSO;20/09/2025;29/09/2025;9,0;7,0;;JOÃO VICENTE;29/10/2025;06/10/2025;Conciliado;30/10/2025;;;;;;R$ 1.501,34;R$ 12.585,85;R$ 14.087,19;R$ 34.246,64;APTA PARA UNITIZAÇÃO;Coelba;;;03/11/2025;Aceita;Novembro;;07/11/2025;Nao;48;35;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1168770;ER-CIND-RUA-DA JAZIDA-ITATIAIA;SÃO JOSÉ DO JACUÍPE;23/09/2025;25/09/2025;2,0;7,0;;UILQUER;30/09/2025;25/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;;R$ 1.715,82;R$ 14.791,99;R$ 16.507,81;R$ 75.143,68;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;21/10/2025;Nao;28;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224916;KIT -RUA-DA JAZIDA-ITATIAIA;SÃO JOSÉ DO JACUÍPE;23/09/2025;25/09/2025;2,0;;;UILQUER;30/09/2025;25/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;;;R$ 384,55;R$ 384,55;R$ 4.310,91;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;21/10/2025;Nao;28;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224336;MED - RUA-DA JAZIDA-ITATIAIA;SÃO JOSÉ DO JACUÍPE;23/09/2025;25/09/2025;2,0;;;UILQUER;30/09/2025;25/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;;;R$ 201,98;R$ 201,98;R$ 1.201,67;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;21/10/2025;Nao;28;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1177474;ER-CIND-FAZ-S O MIGUEL-RURAL;GAVIÃO;23/09/2025;24/09/2025;1,0;3,0;;UILQUER;24/09/2025;24/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;R$ 3.960,68;R$ 643,43;R$ 5.655,30;R$ 10.259,41;R$ 38.064,04;APTA PARA UNITIZAÇÃO;Coelba;;;14/10/2025;Aceita;Outubro;;17/10/2025;Nao;24;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224899;KIT -FAZ-S O MIGUEL-RURAL;GAVIÃO;23/09/2025;24/09/2025;1,0;;;UILQUER;24/09/2025;24/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;;;R$ 140,69;R$ 140,69;R$ 4.310,91;APTA PARA UNITIZAÇÃO;Coelba;;;14/10/2025;Aceita;Outubro;;17/10/2025;Nao;24;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224641;MED - FAZ-S O MIGUEL-RURAL;GAVIÃO;23/09/2025;24/09/2025;1,0;;;UILQUER;24/09/2025;24/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;;;14/10/2025;Aceita;Outubro;;17/10/2025;Nao;24;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1166864;LD-CCOL-POV-FOLHA LARGA-RURAL;CAMPO FORMOSO;23/09/2025;02/10/2025;9,0;3,0;;LARISSA;02/10/2025;02/10/2025;Conciliado;03/10/2025;;;;;;R$ 643,43;R$ 10.580,28;R$ 11.223,71;R$ 301.466,32;APTA PARA UNITIZAÇÃO;Coelba;;;18/10/2025;Aceita;Novembro;;27/10/2025;Nao;34;16;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1206547;RR-CIND-TRV-DO COLEGIO 470-RURAL;MUNDO NOVO;24/09/2025;11/10/2025;17,0;11,0;;LARISSA;22/10/2025;22/10/2025;Conciliado;22/10/2025;;;;;;R$ 2.359,25;R$ 29.972,97;R$ 32.332,22;R$ 91.542,97;APTA PARA UNITIZAÇÃO;Coelba;;;5/12/2025;Aceita;Dezembro;;12/12/2025;Nao;79;55;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1112020;IS-COEL-PR -JAIRO M ALMEIDA-CENTRO;MUNDO NOVO;11/09/2025;11/10/2025;30,0;4,0;;LARISSA;05/11/2025;05/11/2025;Conciliado;06/11/2025;;;;;;R$ 857,91;R$ 16.784,94;R$ 17.642,85;R$ 80.107,53;Movimentaçao;Sipel;;;;A postar;Janeiro;2026.0;;Nao;126;96;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1199984;IE-RELIGADOR-JCB-09N3-D11934;SERROLÂNDIA;13/09/2025;13/09/2025;0,0;;;LARISSA;22/12/2025;22/12/2025;Conciliado;;;;;;R$ 6.942,74;R$ 214,48;R$ 1.636,09;R$ 8.793,31;R$ 192.309,06;Aguardando validação do AR;Coelba;;;13/1/0206;Repostado;Janeiro;2026.0;;Nao;124;-664.620;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1205332;UB-CIND-RUA-BOSQUE DAS MANGUEIR-CENTRO;CAMPO FORMOSO;12/09/2025;29/09/2025;17,0;2,0;;UILQUER;10/10/2025;06/10/2025;Conciliado;10/10/2025;;;;;;R$ 428,95;R$ 3.857,75;R$ 4.286,70;R$ 11.422,97;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;38;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1209023;ER-CIND-POV-LAGOA DA ROCA-LAGOA DA ROCA;CAMPO FORMOSO;13/09/2025;29/09/2025;16,0;2,0;;UILQUER;10/10/2025;06/10/2025;Conciliado;11/10/2025;;;;;;R$ 643,43;R$ 5.264,41;R$ 5.907,84;R$ 18.727,86;APTA PARA UNITIZAÇÃO;Coelba;;;15/10/2025;Aceita;Outubro;;20/10/2025;Nao;37;16;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1086433;AC-CIND-FAZ-CAMPINAS-CAMPINHO;CAMPO FORMOSO;13/09/2025;29/09/2025;16,0;4,0;;UILQUER;11/10/2025;06/10/2025;Conciliado;11/10/2025;;;;;;R$ 857,91;R$ 6.936,28;R$ 7.794,19;R$ 12.770,15;APTA PARA UNITIZAÇÃO;Coelba;;;15/10/2025;Aceita;Outubro;;20/10/2025;Nao;37;16;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1191744;AC-CIND-AV-RUI BARBOSA-OLIVEIRA;CAPIM GROSSO;16/09/2025;26/09/2025;10,0;;;UILQUER;18/10/2025;18/10/2025;Conciliado;20/10/2025;;;;;R$ 3.592,47;;R$ 828,72;R$ 4.421,19;R$ 31.264,05;APTA PARA UNITIZAÇÃO;Coelba;;;17/11/2025;Aceita;Dezembro;;19/11/2025;Nao;64;52;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1200593;RR-CIND-POV-LAGEDO 9999-RURAL;CAPIM GROSSO;17/09/2025;25/09/2025;8,0;9,0;;UILQUER;25/09/2025;25/09/2025;Conciliado;08/10/2025;;;Almoxarifado;;;R$ 1.930,30;R$ 22.651,54;R$ 24.581,84;R$ 72.593,70;APTA PARA UNITIZAÇÃO;Coelba;;;01/12/2025;Aceita;Dezembro;;03/12/2025;Nao;77;67;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1206838;UB-CIND-RUA-DO CRUZEIRO-CENTRO-C FORMOSO;CAMO FORMOSO;18/09/2025;25/09/2025;7,0;7,0;;LARISSA;29/09/2025;29/09/2025;Conciliado;10/10/2025;;;Almoxarifado;;R$ 5.610,74;R$ 1.501,34;R$ 26.026,45;R$ 33.138,53;R$ 61.865,72;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;21/10/2025;Nao;33;21;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1189394;IE-RELIGADOR-SAU-01L2-N79422;SAÚDE;18/09/2025;20/09/2025;2,0;1,0;;LARISSA;19/12/2025;19/12/2025;Conciliado;;;;;;R$ 13.109,99;R$ 214,48;R$ 1.784,07;R$ 15.108,54;R$ 98.222,48;Aguardando validação do AR;Coelba;;;13/1/2026;Repostado;Janeiro;2026.0;;Nao;119;115;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1191270;IS-COEL-AV-SERRA-RURAL-MUNDO NOVO;MUNDO NOVO;19/09/2025;10/10/2025;21,0;4,0;;UILQUER;06/11/2025;06/11/2025;CORREÇÃO CADASTRAL;12/01/2026;;;;;;R$ 726,28;R$ 9.229,34;R$ 9.955,62;R$ 61.025,64;Movimentaçao;Sipel;;;;A postar;Janeiro;2026.0;;Nao;118;97;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1210577;ER-PREF-AV-VALDOMIRO MACIEL-PLANALTINO;CAPIM GROSSO;24/09/2025;29/09/2025;5,0;4,0;;LARISSA;06/10/2025;06/10/2025;Conciliado;08/10/2025;;;;;R$ 5.506,05;R$ 857,91;R$ 7.682,19;R$ 14.046,15;R$ 45.879,73;APTA PARA UNITIZAÇÃO;Coelba;;;13/10/2025;Aceita;Novembro;;16/10/2025;Nao;22;14;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1202322;ER-CIND-FAZ-SITIO-ARARAS;CAMPO FORMOSO;24/09/2025;02/10/2025;8,0;10,0;;LARISSA;03/10/2025;03/10/2025;Conciliado;09/10/2025;;;;;;R$ 2.144,77;R$ 33.306,15;R$ 35.450,92;R$ 46.082,29;APTA PARA UNITIZAÇÃO;Coelba;;;13/10/2025;Aceita;Novembro;;16/10/2025;Nao;22;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1230139;KIT - CIND-FAZ-SITIO-ARARAS;CAMPO FORMOSO;24/09/2025;02/10/2025;8,0;;;LARISSA;;03/10/2025;Conciliado;;;;;;;R$ 0,00;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;;;13/10/2025;Aceita;Outubro;;16/10/2025;Nao;22;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1230142;MEDIDOR CIND-FAZ-SITIO-ARARAS;CAMPO FORMOSO;24/09/2025;02/10/2025;8,0;;;LARISSA;;03/10/2025;Conciliado;;;;;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;;;13/10/2025;Aceita;Outubro;;16/10/2025;Nao;22;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1204303;ER-CIND-FAZ-TOCA DA ONCA -RURAL;GAVIÃO;26/09/2025;29/09/2025;3,0;2,0;;LARISSA;06/10/2025;06/10/2025;Conciliado;09/10/2025;;;;;;R$ 428,95;R$ 3.878,87;R$ 4.307,82;;APTA PARA UNITIZAÇÃO;Coelba;;;22/10/2025;Aceita;Novembro;;23/10/2025;Nao;27;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224805;KIT-CIND-FAZ-TOCA DA ONCA -RURAL;GAVIÃO;26/09/2025;29/09/2025;3,0;;;LARISSA;06/10/2025;06/10/2025;Conciliado;;;;;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;;;22/10/2025;Aceita;Novembro;;23/10/2025;Nao;27;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1224642;MED-CIND-FAZ-TOCA DA ONCA -RURAL;GAVIÃO;26/09/2025;29/09/2025;3,0;;;LARISSA;06/10/2025;06/10/2025;Conciliado;;;;;;;;R$ 127,22;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;;;22/10/2025;Aceita;Novembro;;23/10/2025;Nao;27;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1089374;MP-CIND-FAZ-RIACHO GRANDE-RURAL;PIRITIBA;26/09/2025;14/10/2025;18,0;53,0;;LARISSA;17/10/2025;17/10/2025;Conciliado;20/10/2025;;;;;;R$ 11.367,30;R$ 100.230,40;R$ 111.597,70;;APTA PARA UNITIZAÇÃO;Coelba;;;06/11/2025;Aceita;Novembro;;11/11/2025;Nao;46;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1226440;KIT - CIND-FAZ-RIACHO GRANDE-RURAL;PIRITIBA;26/09/2025;14/10/2025;18,0;;;LARISSA;17/10/2025;17/10/2025;Conciliado;20/10/2025;;;;;;;R$ 525,25;R$ 525,25;;APTA PARA UNITIZAÇÃO;Coelba;;;06/11/2025;Aceita;Novembro;;11/11/2025;Nao;46;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1226441;MED - CIND-FAZ-RIACHO GRANDE-RURAL;PIRITIBA;26/09/2025;14/10/2025;18,0;;;LARISSA;17/10/2025;17/10/2025;Conciliado;20/10/2025;;;Criaçao;;;;R$ 403,96;R$ 403,96;;APTA PARA UNITIZAÇÃO;Coelba;;;06/11/2025;Aceita;Novembro;;11/11/2025;Nao;46;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1181807;ME-COEL-RUA-REINALDO JACOBINA-PERU;JACOBINA;28/09/2025;05/11/2025;38,0;3,0;;JOÃO VICENTE;01/12/2025;01/12/2025;Conciliado;01/12/2025;;;;;;;R$ 7.027,56;R$ 7.027,56;;Em fechamento;Sipel;;;17/12/2025;Rejeitada;Janeiro;2026.0;;Nao;109;42;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1158426;AC-CIND-AV-TANCREDO NEVES-SACRAMENTO;CAPIM GROSSO;27/09/2025;03/10/2025;6,0;1,0;;LARISSA;06/10/2025;06/10/2025;Conciliado;09/10/2025;;;;;;R$ 214,18;R$ 3.032,51;R$ 3.246,69;;APTA PARA UNITIZAÇÃO;Coelba;;;16/10/2025;Aceita;Outubro;;20/10/2025;Nao;23;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1174713;CIND POV ARARAS 88 - RURAL;CAMPO FORMOSO;29/09/2025;02/10/2025;3,0;20,0;;LARISSA;07/10/2025;07/10/2025;Conciliado;09/10/2025;;;;;;R$ 4.289,55;R$ 68.104,78;R$ 72.394,33;;APTA PARA UNITIZAÇÃO;Coelba;;;17/10/2025;Aceita;Outubro;;20/10/2025;Nao;21;15;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1222016;KIT - POV ARARAS 88 - RURAL;CAMPO FORMOSO;29/09/2025;02/10/2025;3,0;;;LARISSA;07/10/2025;07/10/2025;Conciliado;;;;;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;;;17/10/2025;Aceita;Outubro;;20/10/2025;Nao;21;15;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1222176;MED - POV ARARAS 88 - RURAL;CAMPO FORMOSO;30/09/2025;02/10/2025;2,0;;;LARISSA;07/10/2025;07/10/2025;Conciliado;;;;;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;;;17/10/2025;Aceita;Outubro;;20/10/2025;Nao;20;15;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1203789;AC-CIND-AV-RUI BARBOSA-OLIVEIRA;CAPIM GROSSO;30/09/2025;03/10/2025;3,0;0,0;;LARISSA;13/10/2025;07/10/2025;Conciliado;;;;;;;;R$ 5.216,00;R$ 5.216,00;;APTA PARA UNITIZAÇÃO;Coelba;;;23/10/2025;Aceita;Dezembro;;18/11/2025;Nao;49;20;JACOBINA;;;;;;;;;;;;;;;;;;;;
