NOTA;DATA DO CONTATO;DATA DO RETORNO;MUNICIPIO;RESPONSAVEL;STATUS;CONFORMIDADE
4506275033;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506278515;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506239147;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506241881;2024-09-16;2024-09-16;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506247459;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506253875;2024-09-16;2024-09-16;SENHOR DO BONFIM;DENIZE;Sem contato;Sem contato
4506253875;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Telefone não existe;Sem contato
4506257850;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506258948;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506258977;2024-09-17;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506259938;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506259950;2024-09-17;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506260266;2024-09-17;2024-09-17;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506260912;2024-09-17;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506261954;2024-09-18;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506262958;2024-09-17;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506262984;2024-09-17;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506263964;2024-09-17;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506265849;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506265958;2024-09-18;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506269862;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506271524;2024-09-18;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506272006;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274560;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506278552;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506173129;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Sem contato
4506243190;2024-09-17;2024-09-18;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506253883;2024-09-17;2024-09-17;SENHOR DO BONFIM;ITHALLO;Inapto;Irregularidade do Padrao
4506254917;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506257372;2024-09-16;2024-09-18;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506258899;2024-09-17;2024-09-18;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506259990;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Sem contato
4506263402;2024-09-17;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506264960;2024-09-17;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506266826;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Telefone não existe;
4506267387;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506268983;2024-09-18;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506269726;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Inapto;Cadastro Incorreto
4506269773;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506272599;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Sem contato
4506276017;2024-09-16;2024-09-16;SENHOR DO BONFIM;ITHALLO;Inapto;Cliente deseja KIT financiado
4505958598;2024-09-17;2024-09-18;SENHOR DO BONFIM;ITHALLO;Inapto;PARECER 23
4506222813;2024-09-17;2024-09-17;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506224407;2024-09-17;2024-09-18;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506238384;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506248004;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Deficiencia tecnica
4506260931;2024-09-17;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506261315;2024-09-17;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506263425;2024-09-16;2024-09-19;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506263425;2024-09-18;2024-09-19;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506263431;2024-09-16;2024-09-19;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506263431;2024-09-16;2024-09-19;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506263460;2024-09-17;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506265966;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Inapto;Cliente deseja KIT financiado
4506265994;2024-09-20;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506270260;2024-09-19;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506271155;2024-09-19;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506271618;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Inapto;Deficiencia tecnica
4506272601;2024-09-19;2024-09-20;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506272629;2024-09-16;2024-09-18;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506272629;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506273592;2024-09-18;2024-09-18;SENHOR DO BONFIM;ITHALLO;Inapto;Irregularidade do Padrao
4506274558;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Sem contato;Cliente em Debito
4506276166;2024-09-19;;SENHOR DO BONFIM;ITHALLO;Inapto;Sem acesso
4506276540;2024-09-19;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Deficiencia tecnica
4506276580;2024-09-18;2024-09-19;SENHOR DO BONFIM;ITHALLO;Inapto;Irregularidade do Padrao
4506277062;2024-09-18;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506279502;2024-09-16;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506280526;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506242237;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506248909;2024-09-17;2024-09-17;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506253993;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506258778;2024-09-17;2024-09-18;SENHOR DO BONFIM;ITHALLO;Inapto;Cadastro Incorreto
4506263486;2024-09-18;2024-09-18;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506263495;2024-09-17;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506263987;2024-09-17;2024-09-21;SENHOR DO BONFIM;ANDRESSA;Inapto;Sem retorno
4506266988;2024-09-18;2024-09-19;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506267283;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506267283;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506267352;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506267543;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Cliente deseja KIT financiado
4506267983;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506268427;2024-09-21;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506268437;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506268447;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem retorno
4506268481;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506268927;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506269925;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506270278;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506270631;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506270645;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506270654;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Irregularidade do Padrao
4506270659;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506271184;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506271185;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Sem contato;Sem retorno
4506271652;2024-09-20;;SENHOR DO BONFIM;AMANDA;Aguardando Retorno;
4506271655;2024-09-20;;SENHOR DO BONFIM;AMANDA;;
4506272741;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506273099;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506273627;2024-09-20;2024-09-20;SENHOR DO BONFIM;AMANDA;Inapto;Sem contato
4506274140;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;Sem retorno
4506275190;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Apto;
4506275745;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;Irregularidade do Padrao
4506277103;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506277607;2024-09-20;2024-09-23;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506278579;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506279059;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506279080;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506279102;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506279631;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506280112;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506280590;2024-09-20;2024-09-20;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506280613;2024-09-21;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506280620;2024-09-20;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem retorno
4506281120;2024-09-21;2024-09-21;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506281510;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506281542;2024-09-20;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506232443;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506243063;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506244294;2024-09-17;;SENHOR DO BONFIM;ITHALLO;Sem retorno;Apto
4506248626;2024-09-17;2024-09-17;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506259196;2024-09-17;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;
4506261050;2024-09-17;2024-09-20;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506269951;2024-09-23;2024-09-23;SENHOR DO BONFIM;ITHALLO;Inapto;Obra
4506269959;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506269984;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506270335;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506270340;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506270364;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Sem retorno;Cliente se recusou a enviar as fotos
4506270702;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Inapto;Cadastro Incorreto
4506271226;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506271235;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506271696;2024-09-21;2024-09-21;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506271704;2024-09-23;2024-10-07;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506272163;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506272773;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506272800;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506273667;2024-09-23;2024-09-24;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506274666;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506274670;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Deficiencia tecnica
4506275766;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Ja realizada
4506277199;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506278085;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506279653;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506281138;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506281551;2024-09-24;;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506282090;2024-09-24;;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506282131;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506282558;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506282581;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506283543;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506284006;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506284502;2024-09-23;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506284536;2024-09-23;2024-09-23;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506247684;2024-09-23;2024-09-23;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506248509;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506252834;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506257372;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506267111;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506269479;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506269479;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506270711;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506271354;2024-09-23;2024-09-23;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506273694;2024-09-25;2024-09-25;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506273694;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274255;2024-09-23;2024-09-23;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506275369;2024-09-23;2024-09-24;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;Cliente se recusou a enviar as fotos
4506275375;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506275826;2024-09-23;2024-09-23;SENHOR DO BONFIM;ITHALLO;Inapto;Irregularidade do Padrao
4506276318;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506276319;2024-09-23;2024-09-23;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506276322;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506278668;2024-09-23;2024-09-23;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506280699;2024-09-24;;SENHOR DO BONFIM;;;
4506281223;2024-09-23;2024-09-24;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506281593;2024-09-23;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506282153;2024-09-24;;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506283063;2024-09-24;2024-09-24;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506284054;2024-09-24;;SENHOR DO BONFIM;AMANDA;Inapto;Sem contato
4506284555;2024-09-24;;SENHOR DO BONFIM;AMANDA;Sem retorno;Sem retorno
4506285045;2024-09-24;;SENHOR DO BONFIM;AMANDA;Inapto;Obra
4506285065;2024-09-24;2024-09-24;SENHOR DO BONFIM;AMANDA;Inapto;
4506285101;2024-09-24;2024-09-24;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506273717;2024-09-24;2024-09-25;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506273724;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274316;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274348;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274745;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506275446;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506277328;2024-09-24;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;Sem retorno
4506277709;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506277723;2024-09-24;;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506278134;2024-09-24;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506278687;2024-09-24;;SENHOR DO BONFIM;JOVANIA;Inapto;Deficiencia tecnica
4506278704;2024-09-25;2024-09-25;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506279192;2024-09-24;;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506279224;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280189;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280195;2024-09-24;;SENHOR DO BONFIM;JOVANIA;Inapto;Deficiencia tecnica
4506280206;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506281328;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506283633;2024-09-24;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;Sem retorno
4506284106;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506284620;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4505929176;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506233240;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506252900;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506261583;2024-09-26;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506269735;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506271839;2024-09-24;2024-09-25;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506272276;2024-09-24;2024-09-25;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506272948;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506273774;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274789;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506277363;2024-09-27;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506279267;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280805;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280817;2024-09-24;2024-09-24;SENHOR DO BONFIM;ITHALLO;Inapto;Cliente em Debito
4506280836;2024-09-27;2024-09-27;SENHOR DO BONFIM;ANDRESSA;Apto;Apto
4506280838;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280853;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280859;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506281343;2024-09-24;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506281363;2024-09-27;;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506282302;2024-09-24;2024-09-24;SENHOR DO BONFIM;DENIZE;Apto;Apto
4506282658;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506283109;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506285162;2024-09-27;2024-09-27;SENHOR DO BONFIM;AMANDA;Inapto;
4506286000;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506286510;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506224407;2024-09-25;2024-09-29;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506242930;2024-09-27;2024-09-28;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506253875;2024-09-27;;SENHOR DO BONFIM;AMANDA;Apto;Apto
4506260361;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506267859;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506269890;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506274453;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506274455;2024-09-25;2024-09-27;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506274789;2024-09-27;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506275978;2024-09-25;2024-09-28;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506276462;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506276463;2024-09-25;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506277403;2024-09-26;;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506277464;2024-09-24;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506277778;2024-09-26;2024-10-03;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506277787;2024-09-26;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506278179;2024-09-26;2024-09-28;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506278817;2024-09-26;2024-09-27;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506279294;2024-09-28;2024-09-28;SENHOR DO BONFIM;DENIZE;Inapto;Sem contato
4506281447;2024-09-26;2024-09-28;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506281477;2024-09-26;2024-09-26;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506281510;2024-09-26;2024-09-26;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506281542;2024-09-26;2024-09-26;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506281738;2024-09-26;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506282349;2024-09-26;2024-09-28;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506282354;2024-09-26;2024-09-30;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506282701;2024-09-26;2024-09-30;SENHOR DO BONFIM;ITHALLO;Inapto;Cadastro Incorreto
4506282733;2024-09-26;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506283139;2024-09-27;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506284765;2024-09-24;2024-09-24;SENHOR DO BONFIM;DENIZE;Inapto;Deficiencia tecnica
4506284782;2024-09-24;;SENHOR DO BONFIM;DENIZE;Aguardando Retorno;
4506284828;2024-09-26;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506285535;2024-09-26;2024-09-26;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506286582;2024-09-26;2024-09-26;SENHOR DO BONFIM;ANDRESSA;Inapto;Sem contato
4506287002;2024-09-26;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506287012;2024-09-26;;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4504768892;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4505735076;2024-09-30;2024-09-30;SENHOR DO BONFIM;ITHALLO;Inapto;Obra
4506249880;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506253436;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506257938;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506263317;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506266865;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506268271;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Inapto;Deficiencia tecnica
4506270985;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506273819;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506273846;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Inapto;Sem contato
4506274887;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506277843;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506277850;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506278206;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Inapto;PARECER 23
4506278210;2024-09-30;;SENHOR DO BONFIM;ITHALLO;;
4506279365;2024-09-30;2024-10-01;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506279380;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506279931;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506280279;2024-09-30;2024-09-30;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506280315;2024-09-30;2024-10-01;SENHOR DO BONFIM;ITHALLO;Inapto;Obra
4506280613;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;Aguardando retorno cliente
4506280853;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506281784;2024-09-30;2024-09-30;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506281800;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
4506281815;2024-09-26;2024-09-26;SENHOR DO BONFIM;ANDRESSA;Aguardando Retorno;
4506283806;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Aguardando Retorno;Aguardando retorno cliente
4506284268;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Inapto;Irregularidade do Padrao
4506284861;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506285380;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506286145;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506286149;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Apto;Apto
4506287061;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Apto;Apto
4506287099;2024-09-30;;SENHOR DO BONFIM;JOVANIA;Inapto;Cliente deseja KIT financiado
4506287544;2024-09-30;;SENHOR DO BONFIM;ITHALLO;Aguardando Retorno;
