SUPERINTENDENCIA;GERENCIA;UNIDADE;LOCALIDADE;NOTA;MEDIDA;MAGNETICO;ID;PROCESSO;TITULO;MUNICIPIO;CONJUNTO;CLIENTES;PIN;PLANO;VL_PROJETO;VL_PREV_MAT;VL_PREV_SERV;VL_PREV_UNIT;VL_CUST_HIST;P_REAL;CAPEX_ARL;EMPRESA;PROJETO_KIT;PROJETO_MEDIDOR;CART;PREVISAO_EXECUCAO_INICIO;PREVISAO_EXECUCAO_FIM;CRITERIO;PSTP;PSTR;EQPP;EQPR;RDEP;RDER;AVNP;AVNR;DT_ENGZ;SI;STATUS_SI;STATUS;DT_CADASTRO;USUARIO_CADASTRO;DT_VALIDACAO;USUARIO_VALIDACAO;DT_ATESTO;USUARIO_ATESTO;AGENTE_RESPONSAVEL;ST_CARTEIRA;ADRN;STATUS_REVISAO_ORCAMENTO;DATA_REVISAO_ORCAMENTO;DATA_INSERCACAO_ENGZ;JUSTIFICATIVA_EXPURGO;OBSERVACAO_OPERACAO;JUSTIFICATIVA;CLIENT_PRE_CAD;DT_PRE_CADASTRO;EMPRESA_CONTRATO_PROJETO;CALCULO_QCR
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9002235010;FINLNOTA;SIM;PCO0074535/24;Y-0255536;MP-CCOL-POV LOC.VARZEA DO SAL-RURAL;CAMPO FORMOSO;;4;7.1.2.3;PLANO 7;293.178,60;108.575,63;;219.883,95;421.303,88;143,70%;-128.125,28;SIPEL;Y-0255542;Y-0938172;09/2024;20/08/2024;20/09/2024;PRIORIDADE PLANO ANEEL;68;58;59;59;6,98;3,45;100%;100%;05/09/2024;;;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 10:39;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;ADRIANO MOURA - U464918;CONCLUÍDO;CONF.;ANALISADO;04/09/2024;13/09/2024;;;;4;07/10/2024 12:00:00;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101895660;FINLNOTA;SIM;PCO0072447/24;Y-1077296;ER-CIND-POV-MASSAROCA-CENTRO;JUAZEIRO;;7;14.4.12.1;PLANO 14;417.420,12;242.918,04;;313.065,09;416.204,76;99,71%;1.215,36;SIPEL;Y-1168486;Y-1168491;09/2024;20/09/2024;31/10/2024;JUDICIAL;62;57;0;0;4,73;0,00;50%;100%;24/10/2024;;;APROVADO - MANTER;18/07/2024;CASSIO MORAIS ARGOLO;18/07/2024 14:02;CASSIO MORAIS ARGOLO;18/07/2024;CASSIO MORAIS ARGOLO;EDVALDO FONTES - U462146;CONCLUÍDO;CONF.;;;24/10/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9100101510;FINLNOTA;SIM;PCO0074391/24;Y-0575778;MP-CCOL-POV BALDUINO-RURAL;CAMPO FORMOSO;;6;7.1.2.3;PLANO 7;261.916,60;110.196,83;;196.437,45;364.254,57;139,07%;-102.337,97;SIPEL;Y-0575779;Y-0928942;09/2024;01/08/2024;30/09/2024;REPUTACIONAL;67;67;67;67;4,22;2,35;100%;100%;27/09/2024;;;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 09:19;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;ENVIADO;29/08/2024;15/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101588586;FINLNOTA;SIM;PCO0078976/24;Y-0982076;ME-INTERLIG-PDN-01P4-PDN-01P3;CAMPO FORMOSO;;0;8.2.1.3;PLANO 8;281.641,56;105.784,66;;211.231,17;363.658,85;129,12%;-82.017,29;SIPEL;;;09/2024;10/07/2024;30/09/2024;EQUIPAMENTO;26;27;28;28;1,12;2,99;100%;100%;30/10/2024;978018/2023;APROVADA;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;EM ANÁLISE;30/10/2024;01/11/2024;;;;0;;4600074798;8
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9003207037;FINLNOTA;SIM;PCO0074386/24;Y-0296448;MP-CCOL-POV. LIMOEIRO-RURAL;CAMPO FORMOSO;;2;7.1.2.3;PLANO 7;395.805,43;97.790,05;;296.854,07;353.636,77;89,35%;42.168,66;SIPEL;Y-0296450;Y-0946775;09/2024;13/08/2024;30/09/2024;RECLAMAÇÃO REITERADA;48;48;46;46;3,85;0,00;100%;100%;09/11/2024;897742/2023;APROVADA;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 09:09;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;ANALISADO;04/09/2024;11/11/2024;;REITERADA ANEEL - GARANTIR EXECUÇÃO NO PRAZO (JULHO 24).;;0;;4600074798;9
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102024660;FINLNOTA;SIM;PCO0030221/24;Y-1129073;MP CIND FAZ SÃO JOAQUIM RURAL;JUAZEIRO;;16;7.1.2.3;PLANO 7;364.426,24;;;273.319,68;310.529,60;85,21%;53.896,64;SIPEL;;;09/2024;16/09/2024;31/10/2024;GOVERNO;66;67;0;0;3,51;0,00;50%;100%;31/10/2024;;;APROVADO - MANTER;25/03/2024;SUENIA SOUSA MENESES;25/03/2024 13:54;SUENIA SOUSA MENESES;25/03/2024;SUENIA SOUSA MENESES;EDVALDO FONTES - U462146;CONCLUÍDO;CONF.;;;01/11/2024;;;;15;14/05/2024 09:46:00;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102078307;FINLNOTA;SIM;PCO0041347/24;Y-1142172;ME-COEL-FAZ-PRACA 2-RURAL;UAUÁ;;0;8.4.2.3;PLANO 8;413.615,82;;;310.211,87;284.269,50;68,73%;25.942,37;SIPEL;;;09/2024;16/09/2024;30/09/2024;REPUTACIONAL;2;2;3;3;0,00;0,00;100%;100%;30/09/2024;;;APROVADO - MANTER;14/05/2024;JOSE LUIS DOS SANTOS FILHO;14/05/2024 09:20;JOSE LUIS DOS SANTOS FILHO;14/05/2024;JOSE LUIS DOS SANTOS FILHO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;01/10/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9102088754;FINLNOTA;SIM;PCO0083533/24;B-1152842;AL-COEL-POV-BAIXO ZE FELIX-RURAL;OUROLÂNDIA;;0;1.2.2.2.3;PLANO 1;311.231,88;;;233.423,91;282.984,49;90,92%;28.247,39;SIPEL;;;09/2024;25/09/2024;26/09/2024;AL/MELHORAMENTO;6;6;6;6;0,04;0,00;50%;100%;26/02/2025;;;APROVADO - MANTER;19/08/2024;TIAGO DE OLIVEIRA CASTRO;19/08/2024 16:01;TIAGO DE OLIVEIRA CASTRO;19/08/2024;TIAGO DE OLIVEIRA CASTRO;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;;;01/03/2025;;Aguardando a chegada do Transformador MVA para conclusão da Obra;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101959795;FINLNOTA;SIM;PCO0074392/24;Y-1116088;LD - CIND POV. PEDRA BRANCA - RURAL;MONTE SANTO;;4;7.1.2.3;PLANO 7;453.584,37;;;340.188,28;281.505,47;62,06%;58.682,81;SIPEL;Y-1116090;Y-1116091;09/2024;12/08/2024;30/09/2024;REPUTACIONAL;40;40;51;51;3,49;3,90;100%;100%;12/09/2024;996929/2024;RECEBIDA;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 09:19;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;;;13/09/2024;;;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102133257;FINLNOTA;SIM;PCO0088932/24;Y-1159842;IE-REGULADOR-BRV-01Y2-D757312;JUAZEIRO;;0;8.4.1.3;PLANO 8;338.522,91;;;253.892,18;279.636,67;82,60%;58.886,24;SIPEL;;;09/2024;01/09/2024;10/09/2024;MAIS OBRAS;2;3;0;0;0,00;0,00;100%;100%;03/09/2024;;;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 14:31;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;06/09/2024;;;;0;;4600074796;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101978418;FINLNOTA;SIM;PCO0088815/24;Y-1115700;RU-CIND-RUA-MANOEL COR D SIL-B ESPERAN A;MONTE SANTO;;12;7.1.1.3;PLANO 7;299.437,38;;;224.578,04;274.637,12;91,72%;24.800,26;SIPEL;;;09/2024;;;QLP;35;40;41;41;1,48;2,61;100%;100%;02/10/2024;;;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 11:37;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;;;03/10/2024;;;;0;;4600074798;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101985352;FINLNOTA;SIM;PCO0074449/24;Y-1117634;RU-PREF-RCL-RUA-SAO DOMINGOS-CENTRO;PINDOBAÇU;;17;7.1.1.3;PLANO 7;244.910,47;;;183.682,85;254.621,62;103,97%;-9.711,15;SIPEL;;;09/2024;11/09/2024;30/09/2024;REPUTACIONAL;36;37;37;37;1,80;0,12;100%;100%;30/09/2024;;;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 09:19;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;DANILO COSTA - U464917;CONCLUÍDO;CONF.;;;01/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9102089307;FINLNOTA;SIM;PCO0061338/24;Y-1148764;ER-CIND-POV-BOA VISTA-RURAL-ARARAS;CAMPO FORMOSO;;0;7.1.2.3;PLANO 7;458.297,10;;;343.722,83;254.463,53;55,52%;89.259,30;SIPEL;;;09/2024;16/09/2024;09/10/2024;JUDICIAL;42;41;41;41;3,81;0,00;50%;100%;05/11/2024;;;APROVADO - MANTER;10/07/2024;JOSE LUIS DOS SANTOS FILHO;10/07/2024 07:57;JOSE LUIS DOS SANTOS FILHO;10/07/2024;JOSE LUIS DOS SANTOS FILHO;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;ENVIADO;23/09/2024;06/11/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101976347;FINLNOTA;SIM;PCO0088970/24;Y-1115360;IT-GRUA-CJN-EBES SISTEMAS-DE ENERGIA SA;JACOBINA;;0;7.1.6.3;PLANO 7;313.993,60;;;235.495,20;253.190,10;80,64%;60.803,50;SIPEL;;;09/2024;;;REPUTACIONAL;30;22;29;29;1,80;0,00;100%;100%;11/09/2024;;;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 15:01;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;NATALICIO SILVA - U460544;CONCLUÍDO;CONF.;ANALISADO;11/09/2024;11/09/2024;;;;0;;4600074798;6
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101952886;FINLNOTA;SIM;PCO0088937/24;Y-1104793;MP-CIND-FAZ LAGOINHA DO HORACIO-BARREIRO;CAMPO ALEGRE DE LOURDES;;1;7.1.2.3;PLANO 7;347.316,85;;;260.487,64;245.480,23;70,68%;15.007,41;SIPEL;Y-1111668;Y-1111674;09/2024;01/09/2024;13/09/2024;AIC OBJETIVO;25;26;0;0;1,56;0,00;100%;100%;17/10/2024;;;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 14:31;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;;;18/10/2024;;;;0;;4600074796;4
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101829285;FINLNOTA;SIM;PCO0079050/24;Y-1081404;MP-CCOL POV MARGEM DO RIO JACUIPE RURAL;SÃO JOSÉ DO JACUÍPE;;4;7.1.2.3;PLANO 7;261.511,86;;;196.133,90;244.711,22;93,58%;16.800,64;SIPEL;Y-1081405;Y-1081406;09/2024;09/09/2024;30/09/2024;LPT;28;;;;2,23;;100%;100%;28/01/2025;994970/2024;APROVADA;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;JAILTON CARDOSO - U462207;CONCLUÍDO;CONF.;ANALISADO;27/01/2025;29/01/2025;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101932864;FINLNOTA;SIM;PCO0079048/24;Y-1092034;MP-CIND-POV.LAGOA JOÃO FERREIRA-RURAL;UAUÁ;;1;7.1.2.3;PLANO 7;385.470,03;;;289.102,52;228.509,10;59,28%;60.593,42;SIPEL;;Y-1102616;09/2024;09/09/2024;28/09/2024;REPUTACIONAL;27;28;1;1;3,01;9,23;100%;100%;20/09/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;23/09/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102074365;FINLNOTA;SIM;PCO0041355/24;Y-1142229;ME-COEL-FAZ-DESTERRO 1-RURAL;UAUÁ;;0;8.4.2.3;PLANO 8;308.242,60;;;231.181,95;223.401,59;72,48%;7.780,36;SIPEL;;;09/2024;16/09/2024;30/09/2024;REPUTACIONAL;2;2;3;3;0,00;0,00;100%;100%;30/10/2024;;;APROVADO - MANTER;14/05/2024;JOSE LUIS DOS SANTOS FILHO;14/05/2024 09:20;JOSE LUIS DOS SANTOS FILHO;14/05/2024;JOSE LUIS DOS SANTOS FILHO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;01/11/2024;;;;0;;4600074796;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101922670;FINLNOTA;SIM;PCO0106333/24;Y-1096334;MP-CCOL-POV.OLHOS DAGUA-RURAL;TAPIRAMUTÁ;;3;7.1.2.3;PLANO 7;399.242,08;;;299.431,56;207.891,74;52,07%;91.539,82;SIPEL;Y-1096337;Y-1096721;09/2024;;;AIC OBJETIVO;31;33;33;33;2,91;0,00;100%;100%;13/09/2024;;;APROVADO - MANTER;15/10/2024;TIAGO DE OLIVEIRA CASTRO;15/10/2024 10:26;TIAGO DE OLIVEIRA CASTRO;15/10/2024;TIAGO DE OLIVEIRA CASTRO;RAFAEL CRUZ - U469504;CONCLUÍDO;CONF.;ANALISADO;27/08/2024;13/09/2024;;;;0;;4600074798;3
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101671692;FINLNOTA;SIM;PCO0079199/24;Y-1028024;MP-CCOL-FAZ-TAMANDUA-RURAL;MIRANGABA;;2;7.1.2.3;PLANO 7;396.077,04;;;297.057,78;202.979,44;51,25%;94.078,34;SIPEL;Y-1029113;Y-1029194;09/2024;09/09/2024;30/09/2024;LPT;38;;;;2,42;;100%;100%;27/11/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;ANALISADO;11/09/2024;28/11/2024;;;;0;;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101335260;FINLNOTA;SIM;PCO0088817/24;B-0934349;AC-CIND-PR  DO COMERCIO-CENTRO-CPF;CAMPO FORMOSO;;0;7.1.1.3;PLANO 7;36.927,55;14.667,77;;27.695,66;193.710,51;524,57%;-156.782,96;SIPEL;;;09/2024;;;PRIORIDADE PLANO ANEEL;4;2;2;2;0,12;0,00;100%;100%;20/09/2024;599172/2019;APROVADA;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 11:37;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;HIAGO SANTANA - U470061;CONCLUÍDO;CONF.;ANALISADO;12/09/2024;22/09/2024;;;;0;;4600074798;6
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101471334;FINLNOTA;SIM;PCO0079841/24;Y-0979617;AC - REG - FV - CIND POV RECREIO - RURAL;CASA NOVA;;5;7.1.2.3;PLANO 7;176.480,96;71.982,07;;132.360,72;189.012,28;107,10%;-12.531,32;SIPEL;;;09/2024;01/09/2024;21/09/2024;PRIORIDADE PLANO ANEEL;27;34;3;3;2,34;4,22;100%;100%;20/09/2024;;;APROVADO - MANTER;13/08/2024;TIAGO DE OLIVEIRA CASTRO;13/08/2024 14:33;TIAGO DE OLIVEIRA CASTRO;13/08/2024;TIAGO DE OLIVEIRA CASTRO;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;;;23/09/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101610048;FINLNOTA;SIM;PCO0074401/24;Y-1081029;ER-CIND-FAZ-JACURICI DA PONTE-RURAL;QUEIMADAS;;4;14.4.12.1;PLANO 14;135.356,38;;;101.517,29;180.847,96;133,61%;-45.491,58;SIPEL;B-1163608;B-1163725;09/2024;23/09/2024;30/09/2024;PRIORIDADE PLANO ANEEL;19;25;29;29;0,82;1,22;100%;100%;01/10/2024;;;APROVADO - MANTER;31/07/2024;TIAGO DE OLIVEIRA CASTRO;31/07/2024 09:19;TIAGO DE OLIVEIRA CASTRO;31/07/2024;TIAGO DE OLIVEIRA CASTRO;ADISON FERREIRA - U343222;CONCLUÍDO;CONF.;ENVIO CANCELADO;24/09/2024;02/10/2024;;;;3;07/10/2024 13:28:00;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102005654;FINLNOTA;SIM;PCO0030219/24;Y-1124597;LD-CCOL-PO.SAO PEDRO-RURAL;SENTO SÉ;;2;7.1.2.3;PLANO 7;317.592,84;;;238.194,63;175.190,56;55,16%;63.004,07;SIPEL;B-1124599;B-1124600;09/2024;20/09/2024;25/10/2024;GOVERNO;22;22;2;2;2,02;0,00;100%;100%;29/10/2024;;;APROVADO - MANTER;25/03/2024;SUENIA SOUSA MENESES;25/03/2024 13:54;SUENIA SOUSA MENESES;25/03/2024;SUENIA SOUSA MENESES;SANDRO SANTOS - U462411;CONCLUÍDO;CONF.;;;31/10/2024;;;;2;03/05/2024 09:29:00;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9101774382;FINLNOTA;SIM;PCO0079073/24;Y-1050254;MP-CIND-POV-QUEIMADA DOS S-RURAL;UAUÁ;;1;14.4.12.1;PLANO 14;237.387,03;;;178.040,27;168.547,25;71,00%;9.493,02;SIPEL;Y-1050255;Y-1050256;09/2024;09/09/2024;28/09/2024;REPUTACIONAL;24;24;1;1;2,37;4,00;100%;100%;26/09/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;23/09/2024;;;;1;08/05/2024 17:23:00;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101791758;FINLNOTA;SIM;PCO0078987/24;Y-1034387;ER-PREF-POV-TAMANDUA-RURAL;CANSANÇÃO;;8;14.4.12.1;PLANO 14;172.677,99;3.849,19;;129.508,49;163.490,25;94,68%;9.187,74;SIPEL;Y-1161775;Y-1161776;09/2024;16/09/2024;30/09/2024;PRIORIDADE PLANO ANEEL;27;25;33;33;1,51;1,79;100%;100%;30/09/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;ADISON FERREIRA - U343222;CONCLUÍDO;CONF.;ANALISADO;12/09/2024;30/09/2024;;;;6;07/10/2024 12:44:00;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101909013;FINLNOTA;SIM;PCO0079125/24;Y-1081476;LD - CCOL - POV AGRESTE - RURAL - MGC;MIGUEL CALMON;;3;14.4.12.1;PLANO 14;225.468,79;;;169.101,59;158.915,20;70,48%;10.186,39;SIPEL;Y-1163299;Y-1163300;09/2024;18/09/2024;30/09/2024;LPT;26;28;28;28;1,47;3,20;100%;100%;30/09/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;ANTONIO MELO - U470154;CONCLUÍDO;CONF.;ENVIADO;11/09/2024;01/10/2024;;;;0;;4600074798;1
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;REMANSO;9101990723;FINLNOTA;SIM;PCO0079054/24;Y-1118437;LD CIND SIT DO JACO RURAL;CAMPO ALEGRE DE LOURDES;;1;7.1.2.3;PLANO 7;235.714,58;;;176.785,94;158.092,46;67,07%;18.693,48;SIPEL;B-1118444;B-1118439;09/2024;09/09/2024;28/09/2024;AIC OBJETIVO;20;26;5;5;1,97;0,00;100%;100%;30/09/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;DIEGO ALMEIDA - U462235;CONCLUÍDO;CONF.;;;01/10/2024;;;;0;;4600074796;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101389069;FINLNOTA;SIM;PCO0088811/24;Y-0934851;UB-CIND-RUA DO MATADOUR-CENTRO-ITU;ITIÚBA;;5;7.1.1.3;PLANO 7;87.234,32;24.232,37;;65.425,74;153.987,99;176,52%;-66.753,67;SIPEL;;;09/2024;;;AIC OBJETIVO;7;3;10;10;0,33;0,00;100%;100%;30/11/2024;770632/2021;APROVADA;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 11:37;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;LUDIMILA OLIVEIRA - U464746;CONCLUÍDO;CONF.;;;30/11/2024;;;;0;;4600074798;7
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;JACOBINA;9101714532;FINLNOTA;SIM;PCO0079112/24;Y-1057785;MP-CCOL-POV.SALINAS 310-RURAL;VÁRZEA NOVA;;3;14.4.12.1;PLANO 14;271.002,42;48.262,06;;203.251,82;151.405,22;55,87%;51.846,60;SIPEL;Y-1057791;Y-1057787;09/2024;16/09/2024;28/09/2024;LPT;26;;;;1,77;;100%;100%;13/12/2024;;;REPROVADO - MANTER;09/08/2024;MICHAEL ENGRACIO LEAL DA SILVA;;;09/08/2024;CAIO PORTO DOS SANTOS;NAILTON SANTANA - U344575;CONCLUÍDO;CONF.;ANALISADO;13/09/2024;15/12/2024;;;;2;04/10/2024 08:38:00;4600074798;2
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP NORTE;JUAZEIRO;9102037013;FINLNOTA;SIM;PCO0075268/24;Y-1130470;ER-CCOL-POV-MUCAMBO 1800-MUCAMBO;CURAÇÁ;;1;7.1.2.3;PLANO 7;166.331,24;;;124.748,43;149.534,99;89,90%;16.796,25;SIPEL;;;09/2024;01/07/2024;30/09/2024;GOVERNO;2;0;0;0;24,90;6,30;100%;100%;30/09/2024;;;APROVADO - MANTER;01/08/2024;TIAGO DE OLIVEIRA CASTRO;01/08/2024 17:13;TIAGO DE OLIVEIRA CASTRO;01/08/2024;TIAGO DE OLIVEIRA CASTRO;CARLOS EDUARDO - U462214;CONCLUÍDO;CONF.;;;01/10/2024;;;;1;29/04/2024 15:48:00;4600074796;6
SUP COEL - EXPANS E PRESERV;DEP COEL - EXP PRESER NORTE;UTEP CENTRO NORTE;SENHOR DO BONFIM;9101421025;FINLNOTA;SIM;PCO0088816/24;Y-0942095;RU-CIND-RUA DO MATADOURO-CENTRO-NDT;NORDESTINA;;2;7.1.1.3;PLANO 7;202.951,26;37.721,10;;152.213,45;145.815,09;71,85%;6.398,36;SIPEL;;;09/2024;;;QLP;17;20;25;25;0,88;1,54;100%;100%;05/09/2024;;;APROVADO - MANTER;02/09/2024;TIAGO DE OLIVEIRA CASTRO;02/09/2024 11:37;TIAGO DE OLIVEIRA CASTRO;02/09/2024;TIAGO DE OLIVEIRA CASTRO;WELLINGTON SOUZA - U470124;CONCLUÍDO;CONF.;ENVIO CANCELADO;12/09/2024;06/09/2024;;;;0;;4600074798;3
